Space Data
QuorumThresh = 12
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
0, 0, 200, 0, 0, 0, 0, 0, 0
1, 0, 200, 0, 0, 0, 0, 0, 0
2, 37, 163, 0, 0, 0, 0, 0, 0
3, 37, 163, 0, 0, 0, 0, 0, 0
4, 37, 163, 0, 0, 0, 0, 0, 0
5, 37, 163, 0, 0, 0, 0, 0, 0
6, 37, 163, 0, 0, 0, 0, 0, 0
7, 37, 163, 0, 0, 0, 0, 0, 0
8, 37, 163, 0, 0, 0, 0, 0, 0
9, 37, 163, 0, 0, 0, 0, 0, 0
10, 37, 163, 0, 0, 0, 0, 0, 0
11, 37, 163, 0, 0, 0, 0, 0, 0
12, 37, 163, 0, 0, 0, 0, 0, 0
13, 37, 163, 0, 0, 0, 0, 0, 0
14, 37, 163, 0, 0, 0, 0, 0, 0
15, 37, 163, 0, 0, 0, 0, 0, 0
16, 36, 163, 0, 0, 0, 1, 0, 0
17, 36, 163, 0, 0, 0, 1, 0, 0
18, 36, 163, 0, 0, 0, 1, 0, 0
19, 36, 163, 0, 0, 0, 1, 0, 0
20, 36, 163, 0, 0, 0, 1, 0, 0
21, 36, 163, 0, 0, 0, 1, 0, 0
22, 36, 163, 0, 0, 0, 1, 0, 0
23, 36, 163, 0, 0, 0, 1, 0, 0
24, 36, 163, 0, 0, 0, 1, 0, 0
25, 36, 163, 0, 0, 0, 1, 0, 0
26, 36, 163, 0, 0, 0, 1, 0, 0
27, 36, 163, 0, 0, 0, 1, 0, 0
28, 36, 163, 0, 0, 0, 1, 0, 0
29, 36, 163, 0, 0, 0, 1, 0, 0
30, 36, 163, 0, 0, 0, 1, 0, 0
31, 36, 163, 0, 0, 0, 1, 0, 0
32, 36, 163, 0, 0, 0, 1, 0, 0
33, 36, 163, 0, 0, 0, 1, 0, 0
34, 35, 163, 0, 0, 1, 1, 0, 0
35, 35, 163, 0, 0, 1, 1, 0, 0
36, 34, 163, 0, 0, 1, 2, 0, 0
37, 34, 163, 0, 0, 1, 2, 0, 0
38, 32, 163, 0, 0, 1, 4, 0, 0
39, 32, 163, 0, 0, 1, 4, 0, 0
40, 31, 163, 0, 0, 1, 5, 0, 0
41, 31, 163, 0, 0, 1, 5, 0, 0
42, 31, 163, 0, 0, 1, 5, 0, 0
43, 31, 163, 0, 0, 1, 5, 0, 0
44, 31, 163, 0, 0, 1, 5, 0, 0
45, 31, 163, 0, 0, 1, 5, 0, 0
46, 30, 163, 0, 0, 1, 6, 0, 0
47, 30, 163, 0, 0, 1, 6, 0, 0
48, 30, 163, 0, 0, 1, 6, 0, 0
49, 30, 163, 0, 0, 1, 6, 0, 0
50, 30, 163, 0, 0, 1, 6, 0, 0
51, 30, 163, 0, 0, 1, 6, 0, 0
52, 30, 163, 0, 0, 1, 6, 0, 0
53, 30, 163, 0, 0, 1, 6, 0, 0
54, 30, 163, 0, 0, 1, 6, 0, 0
55, 30, 163, 0, 0, 1, 6, 0, 0
56, 29, 163, 0, 0, 2, 6, 0, 0
57, 28, 163, 0, 0, 2, 7, 0, 0
58, 28, 163, 0, 0, 2, 7, 0, 0
59, 28, 163, 0, 0, 2, 7, 0, 0
60, 27, 163, 0, 0, 2, 8, 0, 0
61, 27, 163, 0, 0, 2, 8, 0, 0
62, 27, 163, 0, 0, 2, 8, 0, 0
63, 27, 163, 0, 0, 2, 8, 0, 0
64, 26, 163, 0, 0, 3, 8, 0, 0
