Space Data
QuorumThresh = 0
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
65, 42, 151, 0, 0, 2, 5, 0, 0
66, 42, 151, 0, 0, 2, 5, 0, 0
67, 41, 151, 0, 0, 3, 5, 0, 0
68, 41, 151, 0, 0, 3, 5, 0, 0
69, 40, 151, 0, 0, 3, 6, 0, 0
70, 39, 151, 0, 0, 4, 6, 0, 0
71, 39, 151, 0, 0, 4, 6, 0, 0
72, 39, 151, 0, 0, 4, 6, 0, 0
73, 39, 151, 0, 0, 4, 6, 0, 0
74, 39, 151, 0, 0, 4, 6, 0, 0
75, 38, 151, 0, 0, 5, 6, 0, 0
76, 38, 151, 0, 0, 5, 6, 0, 0
77, 38, 151, 0, 0, 5, 6, 0, 0
78, 38, 151, 0, 0, 5, 6, 0, 0
79, 38, 151, 0, 0, 5, 6, 0, 0
80, 38, 151, 0, 0, 5, 6, 0, 0
81, 38, 151, 0, 0, 5, 6, 0, 0
82, 38, 151, 0, 0, 5, 6, 0, 0
83, 38, 151, 0, 0, 5, 6, 0, 0
84, 38, 151, 0, 0, 5, 6, 0, 0
85, 37, 151, 0, 0, 6, 6, 0, 0
86, 37, 151, 0, 0, 6, 6, 0, 0
87, 37, 151, 0, 0, 6, 6, 0, 0
88, 37, 151, 0, 0, 6, 6, 0, 0
89, 37, 151, 0, 0, 6, 6, 0, 0
90, 37, 151, 0, 0, 6, 6, 0, 0
91, 36, 151, 0, 0, 7, 6, 0, 0
92, 35, 151, 0, 0, 7, 7, 0, 0
93, 35, 151, 0, 0, 7, 7, 0, 0
94, 35, 151, 0, 0, 7, 7, 0, 0
95, 34, 151, 0, 0, 8, 7, 0, 0
96, 34, 151, 0, 0, 8, 7, 0, 0
97, 34, 151, 0, 0, 8, 7, 0, 0
98, 34, 151, 0, 0, 8, 7, 0, 0
99, 33, 151, 0, 0, 9, 7, 0, 0
100, 33, 151, 0, 0, 9, 7, 0, 0
101, 33, 151, 0, 0, 9, 7, 0, 0
102, 33, 151, 0, 0, 9, 7, 0, 0
103, 33, 151, 0, 0, 9, 7, 0, 0
104, 33, 151, 0, 0, 9, 7, 0, 0
105, 33, 151, 0, 0, 9, 7, 0, 0
106, 33, 151, 0, 0, 9, 7, 0, 0
107, 33, 151, 0, 0, 9, 7, 0, 0
108, 33, 151, 0, 0, 9, 7, 0, 0
109, 33, 151, 0, 0, 9, 7, 0, 0
110, 33, 151, 0, 0, 9, 7, 0, 0
111, 33, 151, 0, 0, 9, 7, 0, 0
112, 33, 151, 0, 0, 9, 7, 0, 0
113, 33, 151, 0, 0, 9, 7, 0, 0
114, 33, 151, 0, 0, 9, 7, 0, 0
115, 32, 151, 0, 0, 9, 8, 0, 0
116, 31, 151, 0, 0, 9, 9, 0, 0
117, 31, 151, 0, 0, 9, 9, 0, 0
118, 31, 151, 0, 0, 9, 9, 0, 0
119, 30, 151, 0, 0, 10, 9, 0, 0
120, 30, 151, 0, 0, 10, 9, 0, 0
121, 30, 151, 0, 0, 10, 9, 0, 0
122, 30, 151, 0, 0, 11, 8, 0, 0
123, 30, 151, 0, 0, 11, 8, 0, 0
124, 30, 151, 0, 0, 11, 8, 0, 0
125, 30, 151, 0, 0, 11, 8, 0, 0
126, 30, 151, 0, 0, 11, 8, 0, 0
127, 29, 151, 0, 0, 12, 8, 0, 0
128, 29, 151, 0, 0, 12, 8, 0, 0
129, 28, 151, 0, 0, 13, 8, 0, 0
130, 28, 151, 0, 0, 13, 8, 0, 0
131, 28, 151, 0, 0, 13, 8, 0, 0
132, 28, 151, 0, 0, 13, 8, 0, 0
133, 28, 151, 0, 0, 13, 8, 0, 0
134, 28, 151, 0, 0, 13, 8, 0, 0
135, 28, 151, 0, 0, 13, 8, 0, 0
136, 27, 151, 0, 0, 14, 8, 0, 0
137, 27, 151, 0, 0, 14, 8, 0, 0
138, 26, 151, 0, 0, 15, 8, 0, 0
139, 26, 151, 0, 0, 15, 8, 0, 0
140, 26, 151, 0, 0, 15, 8, 0, 0
141, 26, 151, 0, 0, 15, 8, 0, 0
142, 26, 151, 0, 0, 15, 8, 0, 0
143, 26, 151, 0, 0, 15, 8, 0, 0
144, 26, 151, 0, 0, 15, 8, 0, 0
145, 26, 151, 0, 0, 15, 8, 0, 0
146, 26, 151, 0, 0, 15, 8, 0, 0
147, 26, 151, 0, 0, 15, 8, 0, 0
148, 25, 151, 0, 0, 16, 8, 0, 0
149, 24, 151, 0, 0, 16, 9, 0, 0
150, 25, 151, 0, 0, 16, 8, 0, 0
151, 25, 151, 0, 0, 16, 8, 0, 0
152, 26, 151, 0, 0, 16, 7, 0, 0
153, 25, 151, 0, 0, 17, 7, 0, 0
154, 25, 151, 0, 0, 17, 7, 0, 0
155, 25, 151, 0, 0, 17, 7, 0, 0
156, 25, 151, 0, 0, 18, 6, 0, 0
157, 25, 151, 0, 0, 18, 6, 0, 0
158, 25, 151, 0, 0, 18, 6, 0, 0
159, 25, 151, 0, 0, 18, 6, 0, 0
160, 25, 151, 0, 0, 18, 6, 0, 0
161, 25, 151, 0, 0, 18, 6, 0, 0
162, 24, 151, 0, 0, 18, 7, 0, 0
163, 23, 151, 0, 0, 19, 7, 0, 0
164, 22, 151, 0, 0, 20, 7, 0, 0
165, 22, 151, 0, 0, 20, 7, 0, 0
166, 22, 151, 0, 0, 20, 7, 0, 0
167, 23, 151, 0, 0, 18, 7, 1, 0
168, 23, 151, 0, 0, 18, 7, 1, 0
169, 23, 151, 0, 0, 17, 7, 1, 0
170, 23, 151, 0, 0, 17, 7, 1, 0
171, 23, 151, 0, 0, 17, 7, 1, 0
172, 22, 151, 0, 0, 18, 7, 2, 0
173, 22, 151, 0, 0, 18, 7, 2, 0
174, 22, 151, 0, 0, 18, 7, 2, 0
175, 22, 151, 0, 0, 18, 7, 2, 0
176, 22, 151, 0, 0, 18, 7, 2, 0
177, 22, 151, 0, 0, 18, 7, 2, 0
178, 21, 151, 0, 0, 18, 7, 2, 0
179, 20, 151, 0, 0, 18, 8, 2, 0
180, 20, 151, 0, 0, 18, 8, 2, 0
181, 20, 151, 0, 0, 18, 8, 2, 0
182, 21, 151, 0, 0, 18, 7, 2, 0
183, 21, 151, 0, 0, 18, 7, 2, 0
184, 21, 151, 0, 0, 18, 7, 2, 0
185, 21, 151, 0, 0, 18, 7, 2, 0
186, 21, 151, 0, 0, 18, 7, 2, 0
187, 21, 151, 0, 0, 18, 7, 2, 0
188, 19, 151, 0, 0, 19, 8, 2, 0
189, 19, 151, 0, 0, 19, 8, 2, 0
190, 19, 151, 0, 0, 19, 8, 2, 0
191, 19, 150, 0, 0, 18, 8, 3, 0
192, 19, 150, 0, 0, 18, 8, 3, 0
193, 19, 150, 0, 0, 18, 8, 3, 0
194, 18, 150, 0, 0, 18, 8, 3, 0
195, 18, 150, 0, 0, 17, 8, 4, 0
196, 18, 150, 0, 0, 17, 8, 4, 0
197, 18, 150, 0, 0, 17, 8, 4, 0
198, 18, 150, 0, 0, 17, 8, 4, 0
199, 18, 150, 0, 0, 17, 8, 4, 0
200, 18, 150, 1, 0, 17, 8, 3, 0
201, 18, 150, 1, 0, 17, 8, 3, 0
202, 18, 150, 1, 0, 17, 8, 4, 0
203, 18, 150, 1, 0, 17, 8, 4, 0
204, 17, 150, 1, 0, 16, 8, 5, 0
205, 17, 150, 2, 0, 15, 8, 5, 0
206, 17, 150, 2, 0, 15, 8, 5, 0
207, 17, 150, 3, 0, 15, 8, 4, 0
208, 16, 150, 3, 0, 15, 9, 5, 0
209, 15, 150, 3, 0, 15, 9, 5, 0
210, 15, 150, 3, 0, 15, 9, 6, 0
211, 14, 150, 3, 0, 14, 10, 7, 0
212, 14, 150, 3, 0, 13, 10, 7, 0
213, 13, 150, 3, 0, 14, 10, 7, 0
214, 13, 150, 3, 0, 14, 10, 7, 0
215, 13, 150, 3, 0, 14, 10, 7, 0
216, 13, 150, 3, 0, 14, 10, 7, 0
217, 14, 149, 3, 0, 13, 10, 7, 0
218, 14, 149, 4, 0, 13, 10, 6, 0
219, 14, 149, 4, 0, 13, 10, 6, 0
220, 14, 149, 4, 0, 13, 10, 7, 0
221, 14, 149, 4, 0, 12, 10, 8, 0
222, 14, 149, 4, 0, 12, 10, 8, 0
223, 14, 148, 4, 0, 12, 10, 8, 0
224, 14, 148, 5, 0, 12, 10, 7, 0
225, 14, 148, 5, 0, 12, 10, 7, 0
226, 14, 148, 5, 0, 12, 10, 8, 0
227, 14, 147, 5, 0, 12, 10, 8, 0
228, 14, 147, 5, 0, 12, 10, 8, 0
229, 14, 147, 5, 0, 12, 10, 8, 0
230, 13, 147, 5, 0, 12, 10, 8, 0
231, 14, 147, 5, 0, 12, 9, 8, 0
232, 14, 146, 5, 0, 12, 9, 8, 0
233, 14, 146, 6, 0, 12, 9, 7, 0
234, 13, 146, 6, 0, 12, 9, 7, 0
235, 13, 146, 6, 0, 12, 9, 8, 0
236, 13, 146, 6, 0, 11, 9, 9, 0
237, 13, 146, 6, 0, 11, 9, 9, 0
238, 13, 146, 7, 0, 11, 9, 8, 0
239, 13, 146, 8, 0, 11, 9, 7, 0
240, 13, 146, 8, 0, 11, 9, 8, 0
241, 13, 146, 8, 0, 11, 9, 8, 0
242, 13, 146, 9, 0, 11, 9, 7, 0
243, 13, 146, 9, 0, 11, 9, 7, 0
244, 13, 146, 10, 0, 11, 9, 6, 0
245, 12, 146, 10, 0, 11, 9, 6, 0
246, 12, 146, 10, 0, 11, 9, 8, 0
247, 11, 146, 10, 0, 11, 9, 8, 0
248, 11, 145, 10, 0, 11, 9, 8, 0
249, 11, 144, 11, 0, 11, 9, 7, 0
250, 11, 144, 11, 0, 11, 9, 7, 0
251, 11, 144, 11, 0, 11, 9, 7, 0
252, 11, 144, 11, 0, 11, 9, 8, 0
253, 11, 144, 11, 0, 11, 9, 7, 0
254, 11, 144, 11, 0, 11, 9, 7, 0
255, 11, 144, 11, 0, 11, 9, 7, 0
256, 11, 143, 11, 0, 10, 9, 8, 0
257, 11, 143, 11, 0, 10, 9, 8, 0
258, 10, 143, 12, 0, 10, 10, 7, 0
259, 11, 143, 13, 0, 10, 9, 6, 0
260, 11, 143, 13, 0, 10, 9, 7, 0
261, 11, 143, 13, 0, 10, 9, 8, 0
262, 11, 143, 13, 0, 10, 9, 8, 0
263, 10, 143, 14, 0, 11, 9, 7, 0
264, 10, 142, 14, 0, 11, 9, 7, 0
265, 10, 142, 14, 0, 11, 8, 9, 0
266, 10, 142, 14, 0, 11, 8, 9, 0
267, 11, 142, 14, 0, 10, 8, 9, 0
268, 11, 141, 14, 0, 10, 8, 9, 0
269, 11, 141, 14, 0, 10, 8, 9, 0
270, 11, 140, 14, 0, 10, 8, 9, 0
271, 11, 140, 14, 0, 10, 8, 9, 0
272, 11, 140, 14, 0, 9, 8, 10, 0
273, 11, 140, 15, 0, 9, 7, 9, 1
274, 10, 140, 15, 0, 8, 7, 10, 0
275, 11, 140, 15, 0, 8, 7, 9, 0
276, 10, 140, 15, 0, 8, 7, 9, 1
277, 10, 140, 15, 0, 8, 7, 9, 1
278, 10, 140, 16, 0, 7, 6, 9, 1
279, 10, 138, 16, 0, 7, 6, 9, 1
280, 10, 138, 16, 0, 7, 6, 10, 1
281, 10, 138, 16, 0, 7, 6, 10, 1
282, 10, 138, 16, 0, 7, 6, 10, 1
283, 10, 138, 16, 0, 7, 6, 10, 1
284, 10, 138, 16, 0, 7, 6, 10, 1
285, 10, 138, 17, 0, 7, 6, 9, 1
286, 10, 138, 18, 0, 7, 6, 8, 1
287, 11, 138, 19, 0, 6, 6, 8, 1
288, 10, 138, 19, 0, 7, 6, 8, 1
289, 10, 138, 19, 0, 6, 6, 10, 1
290, 9, 138, 18, 0, 6, 6, 12, 1
291, 9, 137, 18, 0, 6, 6, 12, 1
292, 9, 136, 18, 0, 6, 6, 12, 1
293, 10, 135, 19, 0, 6, 5, 10, 2
294, 11, 134, 19, 0, 6, 4, 10, 2
295, 11, 133, 19, 0, 6, 4, 11, 2
296, 10, 133, 20, 0, 6, 5, 11, 2
297, 9, 133, 20, 0, 6, 5, 11, 2
298, 10, 133, 20, 0, 6, 5, 10, 2
299, 10, 133, 20, 0, 6, 5, 10, 2
300, 10, 133, 20, 0, 6, 5, 11, 2
301, 10, 133, 20, 0, 6, 5, 11, 2
302, 10, 133, 20, 0, 6, 5, 11, 2
303, 10, 132, 20, 0, 6, 5, 12, 2
304, 10, 132, 19, 0, 6, 5, 14, 2
305, 10, 131, 20, 1, 6, 5, 13, 1
306, 10, 129, 20, 1, 6, 5, 13, 1
307, 10, 128, 21, 1, 6, 5, 12, 2
308, 10, 128, 21, 1, 6, 5, 12, 2
309, 10, 127, 22, 1, 6, 5, 11, 2
310, 10, 127, 23, 1, 6, 5, 10, 2
311, 10, 127, 23, 1, 6, 5, 11, 2
312, 9, 127, 23, 1, 6, 6, 11, 2
313, 9, 127, 23, 1, 6, 6, 12, 2
314, 9, 125, 24, 1, 6, 6, 11, 2
315, 9, 125, 24, 1, 6, 6, 11, 2
316, 9, 125, 24, 1, 6, 6, 12, 2
317, 9, 125, 24, 1, 6, 6, 12, 2
318, 9, 125, 24, 1, 6, 6, 12, 2
319, 8, 125, 25, 1, 6, 6, 11, 2
320, 8, 125, 25, 1, 6, 6, 11, 2
321, 8, 125, 26, 1, 6, 6, 10, 2
322, 8, 125, 26, 2, 6, 6, 10, 1
323, 9, 124, 27, 2, 5, 6, 9, 1
324, 10, 124, 27, 2, 5, 6, 9, 2
325, 10, 124, 28, 2, 5, 6, 8, 2
326, 10, 123, 28, 2, 5, 6, 9, 2
327, 10, 123, 30, 2, 5, 6, 7, 2
328, 10, 123, 30, 2, 4, 6, 8, 2
329, 10, 123, 30, 2, 4, 6, 9, 2
330, 9, 122, 31, 2, 4, 7, 8, 2
331, 9, 121, 31, 2, 4, 7, 8, 2
332, 9, 121, 31, 2, 4, 7, 9, 2
333, 8, 121, 31, 2, 4, 8, 9, 2
334, 8, 121, 31, 2, 4, 8, 9, 2
335, 8, 121, 32, 2, 4, 8, 8, 2
336, 8, 121, 32, 2, 4, 8, 9, 2
337, 8, 121, 32, 2, 4, 8, 9, 2
338, 8, 120, 32, 3, 4, 8, 10, 1
339, 10, 119, 30, 3, 4, 8, 12, 1
340, 10, 118, 29, 3, 4, 8, 14, 2
341, 10, 118, 29, 3, 4, 8, 14, 2
342, 10, 118, 29, 3, 4, 8, 14, 2
343, 10, 116, 30, 3, 4, 8, 13, 2
344, 10, 115, 31, 3, 4, 8, 12, 2
345, 11, 115, 31, 3, 4, 7, 13, 2
346, 11, 114, 31, 3, 4, 7, 14, 2
347, 12, 114, 31, 3, 4, 6, 16, 2
348, 12, 114, 31, 3, 4, 6, 16, 2
349, 11, 113, 31, 3, 4, 6, 17, 2
350, 11, 112, 31, 3, 4, 6, 17, 2
351, 11, 111, 31, 3, 4, 6, 17, 2
352, 11, 110, 31, 3, 4, 6, 17, 2
353, 11, 109, 31, 3, 4, 6, 17, 2
354, 10, 108, 31, 3, 4, 6, 17, 2
355, 10, 107, 31, 3, 4, 6, 17, 2
356, 11, 107, 31, 3, 4, 6, 17, 1
357, 11, 107, 31, 3, 3, 6, 18, 1
358, 11, 107, 34, 3, 3, 6, 15, 1
359, 10, 107, 34, 3, 3, 6, 15, 2
360, 10, 105, 34, 3, 3, 6, 16, 2
361, 11, 105, 34, 3, 3, 6, 18, 2
362, 11, 104, 34, 3, 3, 6, 18, 2
363, 12, 104, 34, 3, 3, 6, 18, 2
364, 12, 104, 35, 3, 3, 6, 17, 2
365, 12, 103, 36, 3, 3, 6, 16, 2
366, 11, 103, 36, 3, 3, 7, 18, 2
367, 11, 103, 37, 3, 3, 7, 18, 2
368, 10, 103, 38, 3, 3, 7, 17, 2
369, 10, 103, 38, 3, 2, 7, 18, 2
370, 10, 103, 39, 3, 2, 7, 19, 2
371, 10, 103, 39, 3, 2, 7, 19, 2
372, 10, 103, 39, 3, 2, 7, 18, 2
373, 10, 101, 39, 4, 2, 7, 19, 1
374, 10, 101, 40, 4, 2, 7, 18, 1
375, 10, 101, 41, 4, 2, 7, 17, 1
376, 10, 101, 41, 4, 2, 7, 17, 2
377, 9, 100, 41, 4, 1, 7, 20, 2
378, 9, 99, 41, 4, 1, 7, 21, 2
379, 9, 99, 42, 4, 1, 7, 20, 2
380, 9, 98, 42, 4, 1, 7, 21, 2
381, 9, 96, 42, 4, 1, 7, 21, 2
382, 9, 94, 42, 4, 1, 7, 21, 2
383, 9, 94, 43, 4, 1, 7, 20, 2
384, 9, 94, 43, 4, 1, 7, 20, 2
385, 9, 93, 43, 4, 1, 7, 21, 2
386, 9, 93, 43, 4, 1, 7, 21, 2
387, 9, 92, 43, 4, 1, 7, 21, 2
388, 9, 92, 43, 4, 1, 7, 21, 2
389, 10, 91, 44, 4, 1, 7, 19, 2
390, 10, 91, 45, 4, 1, 7, 17, 2
391, 10, 91, 46, 4, 1, 7, 17, 2
392, 10, 90, 46, 4, 1, 7, 18, 2
393, 10, 90, 47, 4, 1, 7, 19, 2
394, 10, 89, 47, 4, 1, 7, 19, 2
395, 9, 89, 48, 4, 1, 7, 18, 2
396, 9, 89, 48, 4, 1, 7, 19, 2
397, 9, 88, 49, 4, 1, 7, 19, 2
398, 9, 88, 49, 4, 1, 7, 19, 2
399, 9, 87, 49, 4, 1, 7, 20, 2
400, 9, 86, 49, 4, 1, 7, 20, 2
401, 9, 86, 50, 4, 1, 7, 19, 2
402, 8, 86, 52, 4, 0, 8, 18, 2
403, 8, 86, 52, 4, 0, 8, 18, 2
404, 8, 86, 53, 4, 0, 8, 19, 2
405, 8, 85, 53, 5, 0, 8, 20, 1
406, 8, 85, 54, 5, 0, 8, 20, 1
407, 9, 85, 54, 5, 0, 7, 20, 2
408, 9, 85, 55, 5, 0, 7, 19, 2
409, 9, 85, 55, 5, 0, 7, 20, 2
410, 9, 84, 55, 5, 0, 7, 21, 2
411, 9, 84, 56, 5, 0, 7, 20, 2
412, 9, 84, 56, 5, 0, 7, 20, 2
413, 8, 83, 57, 5, 0, 7, 20, 2
414, 8, 83, 57, 5, 0, 7, 20, 2
415, 8, 83, 59, 5, 0, 7, 19, 2
416, 8, 83, 59, 5, 0, 7, 19, 2
417, 8, 83, 60, 5, 0, 7, 18, 2
418, 8, 83, 59, 5, 0, 7, 22, 2
419, 8, 82, 59, 6, 0, 7, 22, 1
420, 8, 81, 60, 6, 0, 7, 22, 1
421, 8, 80, 60, 6, 0, 7, 23, 1
422, 8, 78, 60, 6, 0, 7, 22, 2
423, 8, 74, 60, 6, 0, 7, 23, 2
424, 8, 74, 60, 6, 0, 7, 23, 2
425, 8, 73, 60, 6, 0, 7, 23, 2
426, 8, 72, 60, 6, 0, 7, 24, 2
427, 8, 71, 61, 6, 0, 7, 23, 2
428, 8, 71, 61, 6, 0, 7, 23, 2
429, 8, 70, 61, 6, 0, 7, 23, 2
430, 8, 70, 61, 6, 0, 7, 23, 2
431, 8, 70, 61, 6, 0, 7, 23, 2
432, 8, 70, 61, 6, 0, 7, 23, 2
433, 8, 69, 61, 6, 0, 6, 23, 2
434, 8, 69, 62, 6, 0, 6, 22, 2
435, 8, 69, 62, 6, 0, 6, 22, 2
436, 8, 68, 63, 7, 0, 6, 22, 1
437, 8, 67, 63, 7, 0, 6, 22, 1
438, 8, 67, 64, 7, 0, 6, 21, 2
439, 8, 66, 63, 7, 0, 7, 23, 2
440, 8, 65, 63, 7, 0, 6, 24, 2
441, 10, 65, 63, 7, 0, 5, 24, 1
442, 10, 65, 63, 7, 0, 5, 24, 1
443, 10, 64, 64, 7, 0, 5, 23, 2
444, 10, 63, 68, 7, 0, 5, 19, 2
445, 10, 63, 69, 7, 0, 5, 18, 2
446, 10, 63, 69, 7, 0, 5, 21, 2
447, 10, 63, 70, 7, 0, 5, 21, 2
448, 10, 63, 71, 7, 0, 5, 21, 2
449, 10, 62, 72, 7, 0, 5, 21, 2
450, 10, 62, 72, 7, 0, 5, 21, 2
451, 10, 62, 73, 7, 0, 5, 22, 2
452, 10, 62, 74, 7, 0, 5, 21, 2
453, 10, 61, 74, 7, 0, 5, 21, 2
454, 10, 61, 74, 7, 0, 5, 22, 2
455, 10, 61, 74, 7, 0, 5, 23, 2
456, 11, 60, 73, 7, 0, 5, 24, 2
457, 10, 59, 73, 7, 0, 6, 24, 2
458, 10, 59, 73, 7, 0, 6, 24, 2
459, 10, 57, 73, 7, 0, 6, 24, 2
460, 10, 57, 75, 7, 0, 6, 22, 2
461, 10, 57, 75, 7, 0, 6, 22, 2
462, 10, 57, 75, 7, 0, 6, 23, 2
463, 10, 57, 76, 7, 0, 6, 23, 2
464, 10, 57, 76, 7, 0, 6, 23, 2
465, 10, 56, 77, 7, 0, 6, 23, 2
466, 10, 56, 78, 7, 0, 6, 22, 2
467, 10, 56, 78, 7, 0, 6, 23, 2
468, 10, 55, 78, 7, 0, 6, 25, 2
469, 10, 54, 80, 7, 0, 6, 23, 2
470, 10, 53, 80, 7, 0, 6, 23, 2
471, 10, 52, 80, 7, 0, 6, 23, 2
472, 10, 50, 80, 7, 0, 6, 25, 2
473, 9, 49, 80, 7, 0, 6, 25, 2
474, 9, 49, 80, 7, 0, 6, 25, 2
475, 9, 49, 81, 8, 0, 6, 24, 1
476, 9, 49, 82, 9, 0, 6, 23, 0
477, 9, 49, 84, 9, 0, 6, 22, 0
478, 9, 49, 86, 9, 0, 6, 21, 2
479, 9, 48, 86, 9, 0, 6, 22, 2
480, 9, 48, 86, 9, 0, 6, 25, 2
481, 9, 48, 86, 9, 0, 6, 25, 2
482, 9, 48, 86, 9, 0, 6, 25, 2
483, 9, 48, 87, 9, 0, 6, 24, 2
484, 9, 48, 87, 9, 0, 6, 24, 2
485, 9, 48, 87, 9, 0, 6, 24, 2
486, 9, 47, 87, 9, 0, 6, 25, 2
487, 11, 47, 87, 9, 0, 6, 25, 2
488, 11, 47, 87, 9, 0, 6, 25, 2
489, 11, 47, 87, 9, 0, 6, 25, 2
490, 11, 46, 87, 9, 0, 6, 25, 2
491, 11, 46, 87, 9, 0, 6, 25, 2
492, 11, 46, 88, 9, 0, 6, 24, 2
493, 11, 46, 89, 9, 0, 6, 23, 2
494, 12, 44, 89, 9, 0, 5, 24, 1
495, 12, 43, 89, 9, 0, 5, 25, 1
496, 13, 42, 89, 9, 0, 4, 25, 1
497, 13, 42, 90, 9, 0, 4, 24, 1
498, 13, 42, 90, 9, 0, 4, 24, 1
499, 13, 42, 91, 9, 0, 4, 23, 1
500, 13, 41, 92, 9, 0, 4, 23, 1
501, 13, 41, 93, 9, 0, 4, 23, 1
502, 13, 40, 93, 9, 0, 4, 24, 1
503, 13, 39, 94, 9, 0, 4, 23, 1
504, 13, 38, 94, 9, 0, 4, 24, 1
505, 13, 37, 94, 9, 0, 4, 25, 1
506, 13, 37, 94, 9, 0, 4, 25, 1
507, 13, 35, 95, 9, 0, 4, 24, 1
508, 13, 35, 95, 9, 0, 4, 24, 1
509, 13, 34, 95, 9, 0, 4, 25, 1
510, 13, 33, 96, 9, 0, 4, 24, 1
511, 13, 32, 96, 9, 0, 4, 24, 1
512, 13, 32, 96, 9, 0, 4, 25, 1
513, 12, 32, 96, 9, 1, 4, 25, 1
514, 12, 32, 97, 9, 1, 4, 23, 1
515, 12, 32, 98, 9, 1, 4, 22, 1
516, 12, 32, 98, 9, 1, 4, 23, 1
517, 11, 32, 98, 9, 1, 5, 24, 1
518, 11, 31, 98, 9, 1, 5, 24, 1
519, 11, 31, 99, 9, 1, 5, 23, 1
520, 11, 31, 99, 9, 1, 5, 23, 1
521, 11, 31, 99, 9, 1, 5, 24, 1
522, 11, 31, 102, 9, 1, 5, 21, 1
523, 11, 31, 103, 9, 1, 5, 20, 1
524, 10, 31, 103, 9, 1, 5, 21, 1
525, 10, 30, 103, 9, 1, 5, 23, 1
526, 10, 30, 105, 9, 1, 5, 21, 1
527, 10, 28, 105, 9, 1, 5, 21, 1
528, 10, 28, 106, 9, 1, 5, 21, 1
529, 10, 28, 106, 9, 1, 5, 22, 1
530, 10, 28, 107, 9, 1, 5, 22, 1
531, 10, 28, 107, 9, 1, 5, 22, 1
532, 11, 28, 107, 9, 1, 5, 22, 1
533, 11, 27, 109, 9, 1, 5, 21, 1
