Space Data
QuorumThresh = 0
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
65, 36, 150, 0, 0, 8, 6, 0, 0
66, 36, 150, 0, 0, 8, 6, 0, 0
67, 36, 150, 0, 0, 8, 6, 0, 0
68, 36, 150, 0, 0, 8, 6, 0, 0
69, 36, 150, 0, 0, 8, 6, 0, 0
70, 34, 150, 0, 0, 9, 7, 0, 0
71, 34, 150, 0, 0, 9, 7, 0, 0
72, 33, 150, 0, 0, 10, 7, 0, 0
73, 33, 150, 0, 0, 10, 7, 0, 0
74, 32, 150, 0, 0, 10, 8, 0, 0
75, 32, 150, 0, 0, 10, 8, 0, 0
76, 32, 150, 0, 0, 10, 8, 0, 0
77, 32, 150, 0, 0, 10, 8, 0, 0
78, 32, 150, 0, 0, 10, 8, 0, 0
79, 32, 150, 0, 0, 10, 8, 0, 0
80, 32, 150, 0, 0, 10, 8, 0, 0
81, 32, 150, 0, 0, 10, 8, 0, 0
82, 32, 150, 0, 0, 10, 8, 0, 0
83, 32, 150, 0, 0, 10, 8, 0, 0
84, 32, 150, 0, 0, 10, 8, 0, 0
85, 32, 150, 0, 0, 10, 8, 0, 0
86, 32, 150, 0, 0, 10, 8, 0, 0
87, 32, 150, 0, 0, 10, 8, 0, 0
88, 32, 150, 0, 0, 10, 8, 0, 0
89, 32, 150, 0, 0, 10, 8, 0, 0
90, 32, 150, 0, 0, 10, 8, 0, 0
91, 32, 150, 0, 0, 10, 8, 0, 0
92, 32, 150, 0, 0, 10, 8, 0, 0
93, 32, 150, 0, 0, 10, 8, 0, 0
94, 32, 150, 0, 0, 10, 8, 0, 0
95, 32, 150, 0, 0, 10, 8, 0, 0
96, 31, 150, 0, 0, 10, 9, 0, 0
97, 31, 150, 0, 0, 10, 9, 0, 0
98, 30, 150, 0, 0, 10, 10, 0, 0
99, 30, 150, 0, 0, 10, 10, 0, 0
100, 29, 150, 0, 0, 11, 10, 0, 0
101, 29, 150, 0, 0, 11, 10, 0, 0
102, 29, 150, 0, 0, 11, 10, 0, 0
103, 29, 150, 0, 0, 11, 10, 0, 0
104, 29, 150, 0, 0, 11, 10, 0, 0
105, 29, 150, 0, 0, 11, 10, 0, 0
106, 29, 150, 0, 0, 11, 10, 0, 0
107, 28, 150, 0, 0, 12, 10, 0, 0
108, 28, 150, 0, 0, 12, 10, 0, 0
109, 28, 150, 0, 0, 12, 10, 0, 0
110, 28, 150, 0, 0, 12, 10, 0, 0
111, 27, 150, 0, 0, 12, 11, 0, 0
112, 27, 150, 0, 0, 12, 11, 0, 0
113, 27, 150, 0, 0, 12, 11, 0, 0
114, 27, 150, 0, 0, 12, 11, 0, 0
115, 26, 150, 0, 0, 12, 12, 0, 0
116, 26, 150, 0, 0, 12, 12, 0, 0
117, 25, 150, 0, 0, 13, 12, 0, 0
118, 25, 150, 0, 0, 13, 12, 0, 0
119, 25, 150, 0, 0, 12, 12, 1, 0
120, 25, 150, 0, 0, 12, 12, 1, 0
121, 25, 150, 0, 0, 12, 12, 1, 0
122, 25, 150, 0, 0, 12, 12, 1, 0
123, 25, 150, 0, 0, 12, 12, 1, 0
124, 25, 150, 0, 0, 12, 12, 1, 0
125, 25, 150, 0, 0, 12, 12, 1, 0
126, 25, 150, 0, 0, 12, 12, 1, 0
127, 25, 150, 0, 0, 12, 12, 1, 0
128, 24, 150, 0, 0, 13, 12, 1, 0
129, 24, 150, 0, 0, 13, 12, 1, 0
130, 24, 150, 0, 0, 13, 12, 1, 0
131, 24, 150, 0, 0, 13, 12, 1, 0
132, 23, 150, 0, 0, 13, 12, 1, 0
133, 23, 150, 0, 0, 13, 12, 1, 0
134, 22, 150, 0, 0, 14, 12, 1, 0
135, 22, 150, 0, 0, 14, 12, 1, 0
136, 22, 150, 0, 0, 14, 12, 1, 0
137, 22, 150, 0, 0, 14, 12, 1, 0
138, 22, 150, 0, 0, 14, 12, 1, 0
139, 23, 150, 0, 0, 14, 11, 1, 0
140, 22, 150, 0, 0, 15, 11, 1, 0
141, 22, 150, 0, 0, 14, 11, 2, 0
142, 22, 150, 0, 0, 14, 11, 2, 0
143, 22, 150, 0, 0, 14, 11, 2, 0
144, 23, 150, 0, 0, 14, 10, 2, 0
145, 23, 150, 0, 0, 14, 10, 2, 0
146, 20, 150, 0, 0, 15, 11, 2, 0
147, 20, 150, 0, 0, 14, 11, 3, 0
148, 20, 150, 0, 0, 14, 11, 3, 0
149, 20, 150, 0, 0, 14, 11, 3, 0
150, 20, 150, 0, 0, 14, 11, 3, 0
151, 20, 150, 1, 0, 14, 11, 2, 0
152, 20, 150, 1, 0, 14, 11, 2, 0
153, 19, 150, 1, 0, 14, 12, 3, 0
154, 19, 150, 1, 0, 14, 12, 3, 0
155, 19, 150, 1, 0, 12, 12, 5, 0
156, 19, 150, 1, 0, 12, 12, 5, 0
157, 19, 150, 1, 0, 12, 12, 5, 0
158, 19, 150, 1, 0, 12, 12, 5, 0
159, 19, 150, 1, 0, 12, 12, 5, 0
160, 19, 150, 1, 0, 12, 12, 5, 0
161, 19, 149, 2, 0, 12, 12, 4, 0
162, 19, 149, 2, 0, 12, 12, 4, 0
163, 19, 149, 2, 0, 12, 12, 4, 0
164, 19, 149, 2, 0, 12, 12, 4, 0
165, 18, 149, 2, 0, 13, 12, 4, 0
166, 17, 148, 2, 0, 13, 12, 4, 0
167, 17, 148, 2, 0, 13, 12, 4, 0
168, 17, 148, 2, 0, 12, 12, 5, 0
169, 16, 148, 2, 0, 12, 12, 5, 0
170, 16, 148, 2, 0, 12, 12, 5, 0
171, 15, 148, 2, 0, 12, 13, 5, 0
172, 15, 148, 2, 0, 12, 13, 5, 0
173, 15, 148, 2, 0, 12, 13, 5, 0
174, 15, 148, 2, 0, 12, 13, 5, 0
175, 15, 148, 3, 0, 11, 13, 5, 0
176, 14, 148, 3, 0, 11, 14, 5, 0
177, 14, 148, 3, 0, 11, 14, 6, 0
178, 14, 148, 3, 0, 11, 14, 6, 0
179, 14, 148, 4, 0, 11, 14, 5, 0
180, 15, 147, 4, 0, 11, 12, 5, 1
181, 15, 147, 4, 0, 11, 12, 6, 1
182, 15, 147, 4, 0, 11, 12, 6, 1
183, 14, 147, 4, 0, 11, 12, 6, 1
184, 13, 147, 4, 0, 11, 12, 6, 1
185, 13, 147, 4, 0, 11, 12, 6, 1
186, 13, 147, 4, 0, 11, 12, 6, 1
187, 12, 147, 4, 0, 11, 13, 6, 1
188, 12, 146, 5, 0, 11, 13, 5, 1
189, 12, 146, 5, 0, 11, 13, 5, 1
190, 13, 146, 5, 0, 11, 13, 4, 1
191, 15, 146, 5, 0, 11, 12, 5, 0
192, 16, 146, 5, 0, 11, 11, 5, 0
193, 16, 146, 5, 0, 11, 11, 6, 1
194, 16, 146, 5, 0, 11, 11, 6, 1
195, 15, 146, 5, 0, 11, 12, 6, 1
196, 16, 146, 6, 0, 11, 11, 5, 1
197, 16, 146, 6, 0, 11, 11, 5, 1
198, 15, 146, 6, 0, 12, 11, 6, 1
199, 15, 146, 6, 0, 11, 11, 7, 1
200, 14, 146, 6, 0, 11, 11, 7, 1
201, 14, 146, 6, 0, 10, 11, 8, 1
202, 15, 146, 6, 0, 10, 10, 8, 1
203, 15, 146, 6, 0, 10, 10, 8, 1
204, 15, 146, 6, 0, 10, 10, 8, 1
205, 16, 146, 6, 0, 10, 9, 8, 1
206, 16, 146, 6, 0, 10, 9, 8, 1
207, 16, 145, 7, 0, 10, 9, 7, 1
208, 16, 145, 7, 0, 10, 9, 7, 1
209, 16, 145, 7, 0, 10, 9, 8, 1
210, 16, 145, 7, 0, 9, 10, 8, 1
211, 15, 144, 8, 0, 9, 10, 7, 1
212, 15, 144, 8, 0, 9, 10, 7, 1
213, 15, 143, 8, 0, 9, 10, 8, 1
214, 15, 142, 8, 0, 9, 10, 8, 1
215, 15, 141, 8, 0, 9, 10, 8, 1
216, 15, 141, 8, 0, 9, 10, 8, 1
217, 15, 141, 8, 0, 9, 10, 8, 1
218, 15, 141, 9, 0, 9, 10, 7, 1
219, 14, 141, 9, 0, 8, 10, 8, 1
220, 14, 141, 9, 0, 7, 10, 10, 1
221, 14, 141, 9, 0, 7, 10, 10, 1
222, 14, 141, 9, 0, 7, 10, 10, 1
223, 13, 141, 9, 0, 7, 11, 10, 1
224, 13, 141, 10, 0, 7, 11, 9, 1
225, 13, 141, 10, 1, 7, 11, 9, 0
226, 13, 141, 10, 1, 7, 11, 8, 0
227, 13, 141, 10, 1, 7, 11, 9, 1
228, 12, 141, 10, 1, 7, 11, 9, 1
229, 12, 141, 10, 1, 7, 11, 10, 1
230, 12, 141, 10, 1, 7, 11, 10, 1
231, 12, 141, 10, 1, 7, 11, 10, 1
232, 12, 141, 11, 1, 7, 11, 9, 1
233, 13, 141, 11, 1, 7, 11, 9, 1
234, 13, 141, 11, 1, 7, 11, 9, 1
235, 13, 140, 11, 1, 7, 11, 9, 1
236, 13, 140, 11, 1, 7, 11, 10, 1
237, 12, 140, 12, 1, 6, 12, 10, 1
238, 11, 139, 13, 1, 6, 12, 9, 1
239, 11, 137, 13, 1, 6, 12, 10, 1
240, 12, 137, 13, 1, 6, 12, 9, 1
241, 12, 137, 13, 1, 6, 12, 10, 1
242, 12, 137, 13, 1, 6, 12, 11, 1
243, 12, 137, 13, 1, 6, 12, 11, 1
244, 12, 137, 13, 1, 6, 12, 11, 1
245, 12, 137, 13, 1, 6, 12, 11, 1
246, 12, 137, 13, 1, 6, 12, 11, 1
247, 12, 137, 13, 1, 6, 12, 11, 1
248, 12, 137, 13, 1, 6, 12, 11, 1
249, 12, 137, 14, 1, 6, 12, 10, 1
250, 12, 136, 14, 1, 6, 12, 10, 1
251, 12, 136, 14, 1, 6, 12, 11, 1
252, 12, 136, 15, 1, 6, 12, 10, 1
253, 13, 136, 16, 1, 6, 11, 9, 1
254, 13, 136, 16, 1, 6, 11, 10, 1
255, 13, 133, 18, 1, 6, 11, 8, 1
256, 13, 132, 18, 1, 6, 10, 8, 2
257, 13, 132, 18, 1, 6, 10, 10, 2
258, 13, 132, 18, 1, 6, 10, 10, 2
259, 13, 132, 18, 1, 6, 10, 10, 2
260, 14, 132, 17, 1, 6, 10, 11, 2
261, 14, 132, 17, 1, 6, 10, 11, 2
262, 12, 132, 17, 1, 6, 11, 11, 2
263, 12, 132, 17, 1, 6, 11, 11, 2
264, 12, 131, 17, 1, 6, 11, 11, 2
265, 11, 131, 17, 1, 6, 11, 11, 2
266, 11, 131, 17, 1, 6, 11, 11, 2
267, 11, 131, 17, 1, 6, 11, 11, 2
268, 11, 130, 17, 1, 6, 11, 11, 2
269, 11, 130, 18, 1, 6, 11, 10, 2
270, 11, 128, 19, 1, 6, 11, 9, 2
271, 11, 128, 19, 1, 6, 11, 10, 2
272, 11, 128, 21, 1, 6, 11, 9, 2
273, 11, 127, 21, 1, 6, 11, 9, 2
274, 12, 126, 20, 1, 6, 11, 12, 2
275, 12, 126, 20, 1, 6, 11, 12, 2
276, 12, 126, 20, 1, 6, 11, 12, 2
277, 12, 126, 20, 1, 6, 11, 12, 2
278, 12, 126, 20, 1, 6, 11, 12, 2
279, 12, 126, 21, 1, 6, 11, 11, 2
280, 12, 126, 21, 1, 5, 11, 12, 2
281, 12, 126, 21, 1, 5, 11, 12, 2
282, 11, 126, 21, 1, 5, 11, 12, 2
283, 11, 126, 21, 2, 5, 11, 12, 1
284, 11, 125, 21, 2, 5, 11, 12, 1
285, 11, 125, 21, 2, 5, 11, 12, 2
286, 11, 125, 21, 2, 5, 11, 12, 2
287, 12, 122, 22, 2, 5, 10, 11, 2
288, 11, 122, 22, 2, 5, 11, 11, 2
289, 11, 122, 24, 2, 5, 11, 10, 2
290, 11, 122, 26, 2, 5, 11, 8, 2
291, 11, 122, 26, 3, 5, 11, 9, 1
292, 11, 122, 26, 3, 5, 11, 11, 1
293, 13, 122, 25, 3, 4, 10, 13, 2
294, 13, 122, 25, 3, 4, 10, 13, 2
295, 13, 122, 25, 3, 4, 10, 13, 2
296, 13, 122, 25, 3, 4, 10, 13, 2
297, 13, 121, 25, 3, 4, 10, 13, 2
298, 13, 121, 25, 3, 4, 10, 13, 2
299, 13, 121, 25, 3, 4, 10, 13, 2
300, 13, 120, 25, 3, 4, 10, 13, 2
301, 14, 120, 25, 3, 4, 9, 13, 2
302, 14, 120, 27, 3, 3, 9, 12, 2
303, 14, 120, 28, 3, 3, 9, 11, 2
304, 14, 119, 29, 3, 3, 9, 10, 2
305, 14, 118, 29, 3, 3, 9, 11, 2
306, 15, 118, 29, 3, 2, 9, 11, 2
307, 15, 118, 29, 3, 2, 9, 10, 2
308, 15, 117, 29, 3, 2, 9, 10, 2
309, 15, 117, 30, 3, 2, 9, 10, 2
310, 15, 117, 30, 3, 2, 9, 10, 2
311, 15, 117, 30, 3, 2, 9, 9, 2
312, 14, 117, 30, 3, 2, 9, 9, 2
313, 14, 117, 30, 3, 1, 9, 10, 2
314, 14, 117, 30, 3, 1, 9, 10, 2
315, 14, 117, 30, 4, 1, 9, 10, 1
316, 13, 117, 30, 4, 1, 10, 10, 1
317, 13, 117, 30, 4, 1, 10, 10, 2
318, 12, 117, 30, 4, 1, 10, 10, 2
319, 13, 117, 30, 4, 1, 10, 10, 1
320, 13, 117, 30, 5, 1, 10, 10, 0
321, 12, 117, 30, 5, 1, 10, 10, 1
322, 12, 117, 30, 5, 1, 10, 10, 2
323, 12, 116, 30, 5, 1, 10, 10, 2
324, 12, 116, 30, 5, 1, 10, 10, 2
325, 12, 115, 30, 5, 1, 10, 10, 2
326, 12, 115, 30, 5, 1, 10, 10, 2
327, 13, 115, 31, 5, 1, 9, 9, 3
328, 12, 115, 31, 5, 1, 9, 9, 3
329, 12, 115, 31, 5, 1, 9, 11, 3
330, 12, 115, 32, 5, 1, 9, 10, 3
331, 13, 114, 32, 5, 1, 9, 9, 3
332, 13, 114, 33, 5, 1, 9, 9, 3
333, 13, 114, 33, 5, 0, 9, 10, 3
334, 13, 114, 33, 5, 0, 9, 12, 3
335, 13, 114, 33, 5, 0, 9, 12, 3
336, 13, 114, 33, 5, 0, 9, 12, 3
337, 12, 113, 33, 5, 0, 9, 12, 3
338, 12, 113, 33, 5, 0, 9, 12, 3
339, 12, 113, 33, 5, 0, 9, 12, 3
340, 12, 113, 34, 5, 0, 9, 11, 3
341, 12, 113, 34, 5, 0, 8, 11, 4
342, 12, 112, 34, 5, 0, 8, 11, 4
343, 12, 111, 35, 5, 0, 8, 10, 4
344, 12, 111, 35, 5, 0, 8, 10, 4
345, 12, 110, 35, 5, 0, 8, 10, 4
346, 13, 109, 35, 5, 0, 8, 11, 3
347, 13, 109, 35, 5, 0, 8, 11, 3
348, 13, 109, 35, 5, 0, 8, 11, 4
349, 13, 109, 36, 5, 0, 7, 10, 4
350, 13, 109, 36, 5, 0, 7, 10, 4
351, 14, 108, 36, 5, 0, 6, 11, 4
352, 14, 108, 36, 5, 0, 6, 11, 4
353, 13, 108, 36, 5, 0, 7, 11, 4
354, 13, 107, 36, 5, 0, 7, 11, 4
355, 13, 107, 36, 5, 0, 7, 11, 4
356, 13, 107, 36, 5, 0, 7, 11, 4
357, 15, 107, 36, 5, 0, 7, 11, 3
358, 16, 107, 37, 5, 0, 6, 10, 3
359, 16, 106, 38, 5, 0, 6, 11, 4
360, 16, 106, 38, 5, 0, 6, 11, 4
361, 15, 106, 39, 6, 1, 6, 12, 3
362, 15, 103, 39, 6, 1, 6, 13, 3
363, 14, 102, 39, 6, 1, 6, 14, 4
364, 14, 102, 39, 6, 1, 6, 14, 4
365, 14, 102, 39, 6, 1, 6, 14, 4
366, 13, 102, 39, 7, 1, 6, 14, 3
367, 14, 102, 39, 7, 1, 6, 14, 2
368, 14, 102, 40, 7, 1, 6, 13, 2
369, 14, 102, 40, 7, 1, 6, 13, 3
370, 14, 101, 40, 7, 1, 6, 13, 4
371, 14, 101, 39, 7, 1, 6, 16, 4
372, 14, 101, 39, 7, 1, 6, 16, 4
373, 13, 100, 39, 7, 1, 6, 16, 4
374, 13, 99, 39, 7, 1, 6, 16, 4
375, 13, 99, 39, 7, 1, 6, 16, 4
376, 15, 98, 39, 7, 1, 5, 16, 3
377, 15, 96, 39, 7, 1, 5, 16, 3
378, 15, 95, 40, 7, 1, 5, 14, 3
379, 16, 95, 39, 8, 1, 5, 15, 3
380, 16, 95, 39, 8, 1, 5, 15, 3
381, 16, 94, 40, 8, 1, 5, 15, 3
382, 16, 93, 40, 8, 1, 5, 15, 4
383, 16, 92, 40, 8, 1, 5, 16, 4
384, 16, 92, 39, 8, 1, 5, 18, 4
385, 16, 92, 40, 8, 1, 5, 17, 4
386, 16, 90, 41, 8, 1, 5, 16, 4
387, 15, 88, 41, 8, 2, 5, 16, 4
388, 15, 88, 41, 8, 2, 5, 18, 4
389, 17, 88, 41, 8, 2, 4, 18, 3
390, 17, 88, 41, 8, 2, 4, 18, 3
391, 18, 88, 41, 8, 2, 4, 18, 4
392, 18, 88, 41, 8, 2, 4, 18, 4
393, 18, 88, 42, 8, 2, 4, 18, 4
394, 18, 87, 44, 8, 2, 4, 16, 4
395, 18, 87, 45, 8, 2, 4, 16, 4
396, 18, 86, 46, 8, 2, 4, 16, 4
397, 18, 86, 46, 8, 2, 3, 17, 4
398, 19, 86, 47, 8, 2, 3, 17, 3
399, 19, 86, 47, 8, 2, 3, 18, 3
400, 19, 85, 48, 9, 2, 3, 18, 3
401, 19, 84, 49, 9, 2, 3, 17, 3
402, 19, 83, 49, 9, 2, 3, 17, 3
403, 19, 82, 49, 9, 2, 3, 19, 4
404, 19, 82, 50, 9, 2, 3, 18, 4
405, 19, 82, 51, 9, 2, 3, 17, 4
406, 19, 82, 53, 9, 2, 3, 16, 4
407, 19, 81, 53, 9, 2, 3, 16, 4
408, 19, 81, 54, 9, 2, 3, 17, 4
409, 18, 81, 54, 10, 2, 4, 18, 3
410, 18, 80, 54, 10, 2, 4, 19, 3
411, 17, 80, 54, 10, 2, 4, 19, 4
412, 17, 79, 54, 10, 2, 4, 19, 4
413, 17, 77, 54, 10, 2, 4, 19, 4
414, 17, 76, 54, 10, 2, 4, 19, 4
415, 17, 75, 54, 11, 2, 4, 19, 3
416, 17, 75, 55, 11, 2, 4, 18, 3
417, 17, 75, 55, 11, 2, 4, 18, 4
418, 17, 74, 56, 11, 2, 4, 18, 4
419, 17, 74, 57, 11, 2, 4, 17, 4
420, 17, 73, 57, 11, 2, 4, 17, 4
421, 17, 73, 57, 11, 2, 4, 19, 4
422, 17, 71, 57, 11, 2, 4, 19, 4
423, 17, 71, 57, 11, 2, 4, 19, 4
424, 17, 70, 57, 11, 2, 4, 19, 4
425, 16, 70, 57, 11, 2, 4, 19, 4
426, 16, 69, 57, 11, 2, 4, 19, 4
427, 16, 68, 57, 11, 2, 4, 19, 4
428, 16, 68, 59, 11, 2, 4, 16, 4
429, 16, 68, 60, 11, 2, 4, 15, 4
430, 16, 68, 61, 11, 2, 4, 14, 4
431, 16, 67, 61, 11, 2, 4, 16, 4
432, 16, 66, 62, 11, 2, 4, 16, 4
433, 16, 66, 63, 11, 2, 4, 15, 4
434, 16, 66, 63, 11, 2, 4, 16, 4
435, 16, 66, 63, 12, 2, 4, 16, 3
436, 16, 66, 64, 12, 2, 4, 15, 3
437, 16, 66, 64, 12, 2, 4, 15, 4
438, 17, 66, 64, 12, 2, 4, 15, 3
439, 17, 65, 65, 12, 2, 4, 15, 3
440, 18, 65, 65, 12, 2, 4, 15, 3
441, 18, 64, 67, 12, 2, 4, 13, 4
442, 18, 64, 68, 12, 2, 4, 13, 3
443, 18, 64, 68, 12, 2, 4, 14, 3
444, 18, 63, 68, 13, 2, 4, 16, 3
445, 18, 62, 69, 13, 2, 4, 15, 3
446, 19, 62, 68, 13, 2, 4, 16, 3
447, 19, 62, 68, 13, 2, 4, 17, 4
448, 18, 62, 68, 13, 2, 5, 17, 4
449, 18, 61, 69, 13, 2, 5, 16, 4
450, 18, 61, 70, 13, 2, 5, 15, 4
451, 18, 61, 70, 13, 2, 5, 16, 4
452, 19, 60, 70, 13, 2, 4, 17, 4
453, 20, 60, 70, 13, 2, 4, 17, 3
454, 19, 59, 70, 13, 2, 4, 17, 3
455, 19, 59, 70, 13, 2, 4, 18, 4
456, 19, 59, 70, 13, 2, 4, 18, 4
457, 18, 59, 70, 13, 2, 4, 18, 4
458, 18, 59, 71, 13, 2, 4, 17, 4
459, 18, 59, 71, 13, 2, 4, 17, 4
460, 18, 59, 71, 13, 2, 4, 18, 4
461, 18, 58, 72, 13, 2, 4, 17, 4
462, 18, 57, 73, 13, 2, 4, 16, 4
463, 18, 56, 73, 13, 2, 4, 17, 4
464, 18, 55, 74, 13, 2, 4, 16, 4
465, 18, 54, 75, 13, 2, 4, 16, 4
466, 18, 53, 75, 13, 2, 4, 17, 4
467, 18, 52, 75, 14, 1, 4, 19, 3
468, 18, 51, 75, 14, 1, 4, 19, 3
469, 19, 50, 75, 14, 1, 4, 18, 4
470, 19, 50, 75, 15, 1, 4, 18, 3
471, 18, 49, 76, 15, 1, 4, 17, 3
472, 18, 48, 76, 15, 1, 4, 18, 3
473, 18, 48, 76, 15, 1, 4, 18, 4
474, 18, 48, 76, 15, 1, 4, 19, 4
475, 18, 48, 76, 15, 1, 4, 19, 4
476, 18, 48, 76, 15, 1, 4, 20, 4
477, 18, 48, 76, 15, 1, 4, 20, 4
478, 18, 48, 77, 15, 1, 4, 19, 4
479, 18, 48, 77, 15, 1, 4, 19, 4
480, 18, 48, 77, 15, 1, 4, 20, 4
481, 18, 47, 77, 15, 1, 4, 20, 4
482, 18, 44, 78, 15, 1, 4, 19, 4
483, 18, 44, 78, 15, 1, 4, 19, 4
484, 18, 43, 79, 15, 1, 4, 19, 4
485, 18, 43, 81, 15, 1, 4, 17, 4
486, 18, 42, 82, 15, 1, 4, 17, 4
487, 18, 42, 82, 15, 1, 4, 17, 4
488, 18, 42, 82, 15, 1, 4, 19, 4
489, 18, 40, 83, 16, 1, 4, 18, 3
490, 18, 39, 83, 16, 1, 4, 18, 3
491, 18, 39, 84, 16, 1, 4, 18, 4
492, 18, 39, 84, 16, 1, 4, 18, 4
493, 18, 39, 84, 16, 1, 4, 18, 4
494, 18, 39, 84, 16, 1, 4, 18, 4
495, 18, 39, 85, 16, 1, 4, 17, 4
496, 18, 39, 85, 16, 1, 4, 17, 4
497, 18, 39, 85, 16, 1, 4, 17, 4
498, 18, 39, 85, 16, 1, 4, 18, 4
499, 18, 39, 86, 16, 1, 4, 17, 4
500, 19, 39, 86, 16, 1, 4, 17, 4
501, 19, 39, 86, 17, 1, 4, 17, 3
502, 19, 38, 86, 17, 1, 4, 19, 3
503, 19, 36, 86, 17, 1, 4, 19, 4
504, 19, 36, 86, 17, 1, 4, 19, 4
505, 19, 36, 87, 17, 1, 4, 18, 4
506, 19, 35, 87, 17, 1, 4, 18, 4
507, 19, 35, 87, 17, 1, 4, 19, 4
508, 19, 35, 89, 17, 1, 4, 17, 4
509, 19, 35, 90, 17, 1, 4, 16, 4
510, 19, 35, 90, 17, 1, 4, 18, 4
511, 19, 35, 90, 17, 1, 4, 19, 4
512, 19, 32, 90, 18, 1, 4, 19, 3
513, 19, 31, 90, 18, 1, 4, 19, 3
514, 19, 30, 90, 18, 1, 3, 19, 5
515, 19, 30, 90, 18, 1, 3, 19, 5
516, 19, 29, 90, 18, 1, 3, 19, 5
517, 19, 29, 90, 18, 1, 3, 19, 5
518, 19, 28, 90, 18, 1, 3, 19, 5
519, 19, 28, 90, 18, 1, 3, 19, 5
520, 19, 27, 90, 18, 1, 3, 19, 5
521, 19, 27, 91, 19, 1, 3, 18, 4
522, 19, 27, 91, 19, 1, 3, 18, 4
523, 19, 26, 92, 19, 1, 3, 18, 5
524, 19, 25, 92, 19, 1, 3, 18, 5
525, 19, 25, 93, 19, 1, 3, 18, 5
526, 18, 24, 94, 19, 1, 3, 17, 5
527, 18, 24, 94, 19, 1, 3, 18, 5
528, 19, 23, 94, 19, 1, 3, 19, 4
529, 19, 23, 95, 19, 1, 3, 18, 4
530, 19, 21, 95, 19, 1, 3, 18, 4
531, 19, 21, 96, 20, 1, 3, 17, 4
532, 19, 21, 96, 20, 1, 3, 18, 4
533, 19, 20, 96, 21, 1, 3, 18, 4
