Space Data
QuorumThresh = 8
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
209, 11, 158, 2, 0, 14, 8, 4, 2
210, 11, 158, 2, 0, 14, 8, 4, 2
211, 11, 158, 2, 0, 14, 8, 4, 2
212, 11, 158, 2, 0, 14, 8, 4, 2
213, 11, 158, 2, 0, 14, 8, 4, 2
214, 11, 158, 2, 0, 14, 8, 4, 2
215, 12, 158, 2, 0, 14, 7, 4, 2
216, 12, 158, 2, 0, 14, 7, 4, 2
217, 11, 158, 2, 0, 14, 8, 4, 2
218, 11, 158, 2, 0, 14, 8, 4, 2
219, 12, 157, 2, 0, 14, 8, 4, 2
220, 12, 157, 2, 0, 13, 8, 5, 2
221, 12, 157, 2, 0, 13, 8, 5, 2
222, 11, 157, 2, 0, 14, 8, 5, 2
223, 11, 157, 2, 0, 14, 8, 5, 2
224, 10, 157, 2, 0, 14, 7, 5, 3
225, 10, 157, 2, 0, 14, 7, 5, 3
226, 9, 157, 2, 0, 15, 7, 5, 3
227, 9, 157, 2, 0, 15, 7, 5, 3
228, 9, 157, 3, 0, 15, 7, 4, 3
229, 9, 157, 3, 0, 15, 7, 4, 3
230, 9, 157, 3, 0, 15, 7, 4, 3
231, 9, 157, 3, 0, 15, 7, 4, 3
232, 9, 157, 3, 0, 15, 7, 4, 3
233, 9, 157, 3, 0, 15, 7, 4, 3
234, 9, 157, 3, 0, 15, 7, 4, 3
235, 10, 156, 3, 0, 14, 7, 5, 3
236, 10, 156, 3, 0, 14, 7, 5, 3
237, 10, 156, 3, 0, 12, 7, 7, 3
238, 10, 155, 3, 0, 13, 7, 7, 3
239, 10, 155, 3, 0, 13, 7, 7, 3
240, 10, 155, 3, 0, 12, 7, 8, 3
241, 11, 154, 2, 0, 13, 7, 9, 3
242, 11, 154, 2, 0, 13, 7, 9, 3
243, 12, 154, 2, 0, 14, 6, 8, 3
244, 12, 154, 2, 0, 14, 6, 8, 3
245, 10, 154, 2, 0, 14, 6, 8, 3
246, 10, 154, 3, 0, 14, 6, 7, 3
247, 10, 154, 3, 0, 14, 6, 7, 3
248, 10, 154, 3, 0, 14, 6, 8, 3
249, 9, 153, 3, 0, 15, 6, 8, 3
250, 10, 153, 3, 0, 15, 5, 8, 3
251, 10, 151, 4, 0, 15, 5, 7, 3
252, 11, 150, 4, 0, 15, 5, 7, 3
253, 11, 150, 4, 0, 15, 5, 7, 3
254, 12, 150, 4, 0, 13, 5, 8, 3
255, 12, 150, 4, 0, 13, 5, 8, 3
256, 12, 150, 4, 0, 13, 5, 8, 3
257, 12, 150, 4, 0, 13, 5, 8, 3
258, 12, 150, 4, 0, 13, 5, 8, 3
259, 12, 149, 4, 0, 13, 5, 8, 2
260, 12, 149, 4, 0, 13, 5, 8, 2
261, 12, 149, 4, 0, 13, 5, 8, 2
262, 12, 149, 4, 0, 13, 5, 8, 2
263, 12, 149, 4, 0, 12, 5, 9, 1
264, 13, 149, 4, 0, 12, 4, 9, 1
265, 12, 149, 4, 0, 13, 4, 9, 0
266, 12, 149, 5, 0, 13, 4, 8, 0
267, 11, 149, 5, 0, 14, 4, 8, 0
268, 11, 149, 5, 0, 14, 4, 8, 0
269, 11, 149, 6, 0, 14, 4, 7, 0
270, 11, 149, 7, 0, 14, 4, 6, 0
271, 11, 149, 7, 0, 14, 4, 7, 0
272, 10, 149, 7, 0, 14, 5, 8, 0
273, 10, 149, 7, 0, 14, 5, 8, 0
274, 9, 149, 7, 0, 15, 5, 8, 0
275, 9, 149, 7, 0, 15, 5, 8, 0
276, 9, 149, 8, 0, 14, 5, 8, 0
277, 9, 148, 8, 0, 14, 5, 8, 0
278, 9, 148, 9, 0, 14, 5, 8, 0
279, 9, 148, 10, 0, 14, 5, 7, 0
280, 9, 148, 10, 0, 14, 5, 7, 0
281, 9, 148, 10, 0, 14, 5, 8, 0
282, 9, 148, 10, 0, 14, 5, 8, 0
283, 9, 148, 10, 0, 14, 5, 8, 0
284, 9, 148, 10, 0, 14, 5, 8, 0
285, 9, 148, 10, 0, 14, 5, 8, 0
286, 8, 147, 10, 0, 14, 5, 8, 0
287, 8, 147, 10, 0, 14, 5, 8, 0
288, 9, 146, 10, 0, 14, 4, 8, 0
289, 10, 146, 9, 0, 14, 4, 9, 0
290, 10, 146, 9, 0, 14, 4, 9, 0
291, 10, 145, 9, 0, 14, 4, 9, 0
292, 10, 145, 8, 0, 14, 4, 10, 0
293, 9, 145, 9, 0, 14, 4, 9, 0
294, 9, 145, 9, 0, 14, 4, 9, 0
295, 10, 145, 9, 0, 13, 4, 10, 0
296, 10, 144, 9, 0, 13, 4, 10, 0
297, 10, 144, 9, 0, 13, 4, 10, 0
298, 10, 144, 10, 0, 13, 4, 9, 0
299, 10, 144, 10, 0, 13, 4, 9, 0
300, 10, 144, 10, 0, 13, 4, 10, 0
301, 10, 143, 11, 0, 13, 4, 9, 0
302, 10, 143, 12, 0, 13, 4, 8, 0
303, 10, 143, 12, 0, 13, 4, 8, 0
304, 10, 143, 12, 0, 13, 4, 9, 0
305, 10, 143, 12, 0, 12, 4, 10, 0
306, 10, 143, 12, 0, 12, 4, 10, 0
307, 10, 143, 14, 0, 12, 4, 8, 0
308, 11, 143, 14, 0, 11, 3, 9, 0
309, 11, 143, 14, 0, 11, 3, 11, 0
310, 11, 143, 14, 0, 11, 3, 11, 0
311, 13, 143, 13, 0, 11, 3, 11, 0
312, 13, 143, 13, 0, 11, 3, 11, 0
313, 13, 143, 13, 0, 11, 3, 11, 0
314, 13, 142, 13, 0, 11, 3, 12, 0
315, 13, 142, 13, 0, 11, 3, 12, 0
316, 13, 141, 13, 0, 11, 3, 12, 0
317, 13, 141, 13, 0, 10, 3, 13, 0
318, 14, 141, 12, 0, 9, 3, 15, 0
319, 13, 141, 12, 0, 9, 3, 15, 0
320, 12, 141, 12, 0, 9, 4, 15, 0
321, 12, 140, 12, 0, 9, 4, 15, 0
322, 12, 139, 13, 0, 8, 4, 15, 0
323, 11, 139, 13, 0, 8, 4, 15, 0
324, 11, 137, 13, 0, 8, 4, 16, 0
325, 10, 136, 13, 0, 8, 5, 16, 0
326, 10, 135, 13, 0, 8, 5, 16, 0
327, 10, 135, 13, 0, 7, 5, 17, 0
328, 10, 134, 13, 0, 7, 5, 17, 0
329, 10, 134, 13, 0, 7, 5, 17, 0
330, 10, 134, 13, 0, 7, 5, 17, 0
331, 10, 134, 14, 0, 7, 5, 16, 0
332, 10, 134, 14, 0, 7, 4, 16, 1
333, 10, 134, 14, 0, 7, 4, 17, 1
334, 10, 133, 14, 0, 6, 4, 17, 1
335, 10, 133, 15, 0, 6, 4, 16, 1
336, 10, 132, 16, 0, 6, 4, 16, 1
337, 10, 132, 17, 0, 6, 4, 16, 1
338, 10, 132, 17, 0, 6, 4, 17, 1
339, 10, 132, 18, 0, 6, 4, 16, 1
340, 9, 131, 18, 0, 6, 5, 17, 1
341, 10, 131, 18, 0, 6, 5, 17, 1
342, 10, 131, 19, 0, 6, 5, 16, 1
343, 9, 131, 20, 0, 6, 5, 15, 1
344, 9, 130, 21, 0, 6, 5, 16, 1
345, 9, 130, 21, 0, 6, 5, 17, 1
346, 9, 130, 21, 0, 6, 5, 17, 1
347, 9, 130, 22, 0, 6, 5, 17, 1
348, 10, 129, 22, 0, 6, 5, 17, 1
349, 9, 128, 22, 0, 6, 5, 18, 1
350, 9, 128, 22, 0, 6, 5, 19, 1
351, 9, 128, 22, 0, 6, 5, 19, 1
352, 9, 126, 22, 0, 6, 5, 19, 0
353, 9, 125, 22, 0, 6, 5, 19, 0
354, 9, 125, 22, 0, 5, 5, 20, 0
355, 8, 125, 24, 0, 5, 6, 18, 0
356, 8, 125, 24, 0, 5, 6, 18, 0
357, 8, 125, 25, 0, 5, 6, 17, 0
358, 7, 124, 25, 0, 5, 6, 18, 0
359, 7, 123, 26, 0, 5, 6, 18, 0
360, 6, 123, 26, 0, 5, 6, 18, 0
361, 7, 122, 26, 0, 5, 6, 18, 0
362, 7, 122, 26, 0, 5, 6, 18, 0
363, 7, 122, 26, 0, 5, 6, 19, 0
364, 7, 120, 27, 0, 5, 6, 18, 0
365, 7, 120, 27, 0, 5, 6, 18, 0
366, 7, 120, 28, 0, 5, 6, 17, 0
367, 7, 120, 28, 0, 5, 6, 18, 0
368, 7, 120, 30, 0, 5, 6, 17, 0
369, 7, 119, 30, 0, 5, 6, 17, 0
370, 7, 119, 30, 0, 5, 6, 18, 0
371, 8, 119, 30, 0, 5, 5, 18, 0
372, 8, 119, 30, 0, 4, 5, 19, 0
373, 8, 118, 31, 0, 4, 5, 18, 0
374, 8, 118, 31, 0, 4, 5, 18, 0
375, 8, 118, 31, 0, 4, 5, 19, 0
376, 8, 118, 33, 0, 3, 5, 18, 0
377, 9, 115, 34, 0, 2, 5, 17, 0
378, 9, 115, 35, 0, 2, 5, 18, 0
379, 9, 115, 35, 0, 2, 5, 19, 0
380, 9, 115, 35, 0, 2, 5, 20, 0
381, 9, 114, 35, 0, 1, 5, 21, 0
382, 9, 114, 35, 0, 1, 5, 21, 0
383, 9, 114, 35, 0, 1, 5, 21, 0
384, 8, 113, 34, 0, 1, 5, 23, 0
385, 9, 110, 35, 0, 1, 5, 21, 0
386, 9, 110, 36, 0, 1, 5, 20, 0
387, 9, 110, 37, 0, 1, 5, 20, 0
388, 9, 110, 37, 0, 1, 5, 20, 0
389, 9, 110, 37, 0, 1, 5, 22, 0
390, 9, 110, 38, 0, 1, 5, 21, 0
391, 9, 107, 39, 0, 1, 5, 20, 0
392, 9, 106, 40, 0, 1, 5, 20, 0
393, 9, 105, 40, 0, 1, 5, 21, 0
394, 9, 105, 40, 0, 1, 5, 21, 0
395, 9, 105, 41, 0, 1, 5, 20, 0
396, 9, 105, 42, 0, 1, 5, 19, 0
397, 9, 104, 42, 0, 1, 5, 20, 0
398, 9, 104, 43, 0, 1, 5, 20, 0
399, 10, 104, 42, 0, 1, 5, 21, 0
400, 10, 103, 42, 0, 1, 5, 21, 0
401, 10, 101, 45, 0, 1, 5, 18, 0
402, 10, 101, 45, 0, 1, 5, 18, 0
403, 10, 101, 45, 0, 1, 5, 20, 0
404, 10, 100, 45, 0, 1, 5, 21, 0
405, 9, 100, 45, 0, 1, 5, 21, 0
406, 9, 100, 46, 0, 1, 4, 20, 1
407, 9, 99, 46, 0, 1, 4, 20, 1
408, 9, 98, 46, 0, 1, 4, 20, 1
409, 9, 97, 47, 0, 1, 4, 19, 1
410, 9, 97, 48, 0, 1, 4, 18, 1
411, 9, 97, 48, 0, 1, 4, 18, 1
412, 9, 96, 48, 0, 0, 4, 21, 1
413, 10, 96, 47, 0, 0, 4, 22, 1
414, 9, 95, 48, 0, 0, 4, 21, 1
415, 9, 95, 48, 0, 0, 4, 21, 1
416, 9, 95, 48, 0, 0, 4, 21, 1
417, 9, 95, 49, 0, 0, 4, 20, 1
418, 10, 95, 50, 0, 0, 4, 19, 1
419, 10, 94, 50, 0, 0, 4, 19, 1
420, 10, 94, 51, 0, 0, 4, 19, 1
421, 9, 93, 53, 0, 0, 4, 18, 1
422, 9, 93, 53, 0, 0, 4, 19, 1
423, 9, 93, 53, 0, 0, 4, 20, 1
424, 9, 93, 53, 0, 0, 4, 21, 0
425, 9, 93, 55, 0, 0, 4, 19, 0
426, 9, 93, 56, 0, 0, 4, 18, 0
427, 10, 93, 56, 0, 0, 4, 19, 0
428, 9, 93, 56, 0, 0, 5, 21, 0
429, 10, 92, 55, 0, 0, 5, 23, 0
430, 10, 92, 55, 0, 0, 5, 23, 0
431, 9, 92, 56, 0, 0, 5, 21, 0
432, 9, 91, 57, 0, 0, 5, 20, 0
433, 9, 91, 57, 0, 0, 5, 20, 0
434, 9, 89, 57, 0, 0, 5, 22, 0
435, 8, 89, 57, 0, 0, 5, 22, 0
436, 8, 89, 59, 0, 0, 5, 20, 0
437, 9, 89, 58, 0, 0, 5, 21, 0
438, 9, 89, 59, 0, 0, 5, 22, 0
439, 9, 88, 59, 0, 0, 5, 23, 0
440, 9, 88, 60, 0, 0, 5, 23, 0
441, 10, 86, 59, 0, 0, 5, 24, 0
442, 10, 84, 59, 0, 0, 5, 24, 0
443, 11, 82, 59, 0, 0, 4, 25, 0
444, 11, 82, 59, 0, 0, 4, 25, 0
445, 11, 82, 59, 0, 0, 4, 25, 0
446, 10, 82, 59, 0, 0, 5, 25, 0
447, 9, 82, 59, 0, 0, 6, 24, 0
448, 9, 82, 59, 0, 0, 6, 24, 0
449, 9, 80, 60, 0, 0, 6, 23, 0
450, 8, 80, 61, 0, 0, 7, 22, 0
451, 8, 78, 61, 0, 0, 7, 22, 0
452, 8, 77, 61, 0, 0, 7, 24, 0
453, 8, 76, 63, 0, 0, 7, 22, 0
454, 8, 76, 63, 0, 0, 7, 22, 0
455, 8, 75, 63, 0, 0, 7, 22, 0
456, 8, 75, 63, 0, 0, 7, 23, 0
457, 8, 75, 63, 0, 0, 7, 23, 0
458, 9, 75, 65, 0, 0, 7, 21, 0
459, 9, 75, 66, 0, 0, 7, 20, 0
460, 9, 75, 67, 0, 0, 7, 20, 0
461, 8, 75, 67, 0, 0, 7, 21, 0
462, 8, 75, 67, 0, 0, 7, 21, 0
463, 8, 75, 70, 0, 0, 7, 19, 0
464, 8, 73, 71, 0, 0, 7, 18, 0
465, 8, 73, 71, 0, 0, 7, 19, 0
466, 7, 73, 71, 0, 0, 8, 21, 0
467, 7, 72, 72, 0, 0, 8, 20, 0
468, 7, 71, 72, 0, 0, 8, 20, 0
469, 7, 70, 72, 0, 0, 8, 21, 0
470, 7, 70, 72, 0, 0, 8, 21, 0
471, 7, 69, 73, 0, 0, 8, 20, 0
472, 7, 68, 74, 0, 0, 8, 20, 0
473, 7, 67, 74, 0, 0, 8, 21, 0
474, 7, 67, 74, 0, 0, 8, 22, 0
475, 7, 67, 74, 0, 0, 8, 22, 0
476, 7, 67, 75, 0, 0, 8, 21, 0
477, 8, 67, 74, 0, 0, 8, 22, 0
478, 8, 67, 75, 0, 0, 8, 22, 0
479, 8, 66, 76, 0, 0, 8, 21, 0
480, 8, 66, 77, 0, 0, 8, 20, 0
481, 7, 65, 77, 0, 0, 9, 21, 0
482, 7, 64, 77, 0, 0, 9, 22, 0
483, 7, 64, 77, 0, 0, 9, 22, 0
484, 7, 64, 78, 0, 0, 9, 21, 0
485, 8, 64, 78, 0, 0, 8, 21, 0
486, 8, 62, 79, 0, 0, 8, 20, 0
487, 8, 62, 80, 0, 0, 8, 20, 0
488, 9, 62, 80, 0, 0, 8, 20, 0
489, 9, 62, 80, 0, 0, 8, 21, 0
490, 9, 62, 80, 0, 0, 8, 22, 0
491, 10, 62, 80, 0, 0, 8, 22, 0
492, 10, 62, 81, 0, 0, 8, 21, 0
493, 10, 62, 82, 0, 0, 8, 21, 0
494, 10, 62, 83, 0, 0, 8, 20, 0
495, 9, 61, 83, 0, 0, 9, 22, 0
