Space Data
QuorumThresh = 12
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
65, 30, 163, 0, 0, 4, 3, 0, 0
66, 30, 163, 0, 0, 4, 3, 0, 0
67, 30, 163, 0, 0, 4, 3, 0, 0
68, 29, 163, 0, 0, 5, 3, 0, 0
69, 29, 163, 0, 0, 5, 3, 0, 0
70, 29, 163, 0, 0, 5, 3, 0, 0
71, 28, 163, 0, 0, 5, 4, 0, 0
72, 28, 163, 0, 0, 5, 4, 0, 0
73, 28, 163, 0, 0, 5, 4, 0, 0
74, 27, 163, 0, 0, 6, 4, 0, 0
75, 27, 163, 0, 0, 6, 4, 0, 0
76, 27, 163, 0, 0, 6, 4, 0, 0
77, 26, 163, 0, 0, 6, 5, 0, 0
78, 26, 163, 0, 0, 6, 5, 0, 0
79, 26, 163, 0, 0, 6, 5, 0, 0
80, 26, 163, 0, 0, 6, 5, 0, 0
81, 26, 163, 0, 0, 6, 5, 0, 0
82, 26, 163, 0, 0, 6, 5, 0, 0
83, 26, 163, 0, 0, 6, 5, 0, 0
84, 26, 163, 0, 0, 6, 5, 0, 0
85, 26, 163, 0, 0, 6, 5, 0, 0
86, 26, 163, 0, 0, 6, 5, 0, 0
87, 25, 163, 0, 0, 6, 6, 0, 0
88, 25, 163, 0, 0, 6, 6, 0, 0
89, 25, 163, 0, 0, 6, 6, 0, 0
90, 25, 163, 0, 0, 6, 6, 0, 0
91, 25, 163, 0, 0, 6, 6, 0, 0
92, 25, 163, 0, 0, 6, 6, 0, 0
93, 24, 163, 0, 0, 6, 7, 0, 0
94, 23, 163, 0, 0, 6, 8, 0, 0
95, 22, 163, 0, 0, 7, 8, 0, 0
96, 22, 163, 0, 0, 7, 8, 0, 0
97, 22, 163, 0, 0, 7, 8, 0, 0
98, 20, 163, 0, 0, 8, 9, 0, 0
99, 19, 163, 0, 0, 9, 9, 0, 0
100, 17, 163, 0, 0, 10, 10, 0, 0
101, 17, 163, 0, 0, 10, 10, 0, 0
102, 17, 163, 0, 0, 10, 10, 0, 0
103, 17, 163, 0, 0, 10, 10, 0, 0
104, 17, 163, 0, 0, 10, 10, 0, 0
105, 17, 163, 0, 0, 10, 10, 0, 0
106, 17, 163, 0, 0, 10, 10, 0, 0
107, 17, 163, 0, 0, 10, 10, 0, 0
108, 17, 163, 0, 0, 10, 10, 0, 0
109, 17, 163, 0, 0, 10, 10, 0, 0
110, 17, 163, 0, 0, 10, 10, 0, 0
111, 17, 163, 0, 0, 10, 10, 0, 0
112, 17, 163, 0, 0, 10, 10, 0, 0
113, 17, 163, 0, 0, 10, 10, 0, 0
114, 17, 163, 0, 0, 10, 10, 0, 0
115, 17, 163, 0, 0, 10, 10, 0, 0
116, 17, 163, 0, 0, 10, 10, 0, 0
117, 16, 163, 0, 0, 11, 10, 0, 0
118, 16, 163, 0, 0, 11, 10, 0, 0
119, 16, 163, 0, 0, 11, 10, 0, 0
120, 15, 163, 0, 0, 12, 10, 0, 0
121, 15, 163, 0, 0, 12, 10, 0, 0
122, 15, 163, 0, 0, 12, 10, 0, 0
123, 15, 163, 0, 0, 12, 10, 0, 0
124, 15, 163, 0, 0, 12, 10, 0, 0
125, 15, 163, 0, 0, 12, 10, 0, 0
126, 15, 163, 0, 0, 12, 10, 0, 0
127, 15, 163, 0, 0, 12, 10, 0, 0
128, 15, 163, 0, 0, 12, 10, 0, 0
129, 15, 163, 0, 0, 12, 10, 0, 0
130, 15, 163, 0, 0, 12, 10, 0, 0
131, 15, 163, 0, 0, 12, 10, 0, 0
132, 14, 163, 0, 0, 13, 10, 0, 0
133, 14, 163, 0, 0, 13, 10, 0, 0
134, 14, 163, 0, 0, 13, 10, 0, 0
135, 14, 163, 0, 0, 13, 10, 0, 0
136, 14, 163, 0, 0, 13, 10, 0, 0
137, 14, 163, 0, 0, 13, 10, 0, 0
138, 14, 163, 0, 0, 13, 10, 0, 0
139, 15, 163, 0, 0, 12, 10, 0, 0
140, 15, 163, 0, 0, 12, 10, 0, 0
141, 15, 163, 0, 0, 12, 10, 0, 0
142, 14, 163, 0, 0, 13, 10, 0, 0
143, 14, 163, 0, 0, 13, 10, 0, 0
144, 14, 163, 0, 0, 13, 10, 0, 0
145, 14, 163, 0, 0, 13, 10, 0, 0
146, 14, 163, 0, 0, 13, 10, 0, 0
147, 13, 163, 0, 0, 13, 11, 0, 0
148, 13, 163, 0, 0, 13, 11, 0, 0
149, 13, 163, 0, 0, 13, 11, 0, 0
150, 13, 163, 0, 0, 13, 11, 0, 0
151, 13, 163, 0, 0, 13, 11, 0, 0
152, 13, 163, 0, 0, 13, 11, 0, 0
153, 13, 163, 0, 0, 13, 10, 0, 1
154, 13, 163, 0, 0, 13, 10, 0, 1
155, 13, 163, 0, 0, 13, 10, 0, 1
156, 12, 163, 0, 0, 14, 10, 0, 1
157, 13, 163, 0, 0, 13, 10, 0, 1
158, 15, 163, 0, 0, 12, 9, 0, 1
159, 14, 163, 0, 0, 12, 10, 0, 1
160, 14, 163, 0, 0, 12, 10, 0, 1
161, 14, 163, 0, 0, 12, 10, 0, 1
162, 14, 163, 0, 0, 12, 10, 0, 1
163, 14, 163, 0, 0, 12, 10, 0, 1
164, 14, 163, 0, 0, 12, 10, 0, 1
165, 13, 163, 0, 0, 13, 10, 0, 0
166, 13, 163, 0, 0, 12, 10, 1, 0
167, 13, 163, 0, 0, 12, 10, 1, 0
168, 13, 163, 0, 0, 12, 10, 1, 0
169, 13, 163, 0, 0, 12, 10, 1, 0
170, 13, 163, 0, 0, 12, 10, 1, 0
171, 13, 163, 0, 0, 12, 10, 1, 0
172, 13, 163, 0, 0, 12, 10, 1, 0
173, 13, 163, 0, 0, 12, 10, 1, 0
174, 12, 163, 0, 0, 13, 10, 1, 0
175, 12, 163, 0, 0, 13, 10, 1, 0
176, 12, 163, 0, 0, 13, 10, 1, 0
177, 12, 163, 0, 0, 13, 10, 1, 0
178, 12, 163, 0, 0, 13, 10, 1, 0
179, 12, 163, 0, 0, 13, 10, 1, 0
180, 12, 163, 0, 0, 13, 10, 1, 0
181, 12, 163, 0, 0, 14, 9, 1, 0
182, 12, 163, 0, 0, 14, 9, 1, 0
183, 12, 163, 0, 0, 14, 9, 1, 0
184, 12, 163, 0, 0, 14, 9, 1, 0
185, 12, 163, 0, 0, 14, 9, 1, 0
186, 13, 163, 0, 0, 14, 8, 1, 0
187, 13, 163, 0, 0, 14, 8, 1, 0
188, 13, 163, 0, 0, 14, 8, 1, 0
189, 13, 163, 0, 0, 14, 8, 1, 0
190, 13, 163, 0, 0, 14, 8, 1, 0
191, 14, 163, 0, 0, 13, 8, 1, 0
192, 14, 163, 0, 0, 13, 8, 1, 0
193, 13, 163, 0, 0, 13, 9, 1, 0
194, 13, 163, 0, 0, 12, 9, 2, 0
195, 13, 163, 0, 0, 12, 9, 2, 0
196, 12, 163, 0, 0, 12, 10, 2, 0
197, 12, 163, 0, 0, 12, 10, 2, 0
198, 12, 163, 0, 0, 12, 10, 2, 0
199, 12, 163, 0, 0, 12, 10, 2, 0
200, 12, 163, 0, 0, 11, 10, 3, 0
201, 11, 163, 0, 0, 11, 11, 3, 0
202, 11, 163, 0, 0, 11, 11, 3, 0
203, 11, 163, 0, 0, 11, 11, 3, 0
204, 10, 163, 0, 0, 11, 12, 3, 0
205, 10, 163, 0, 0, 11, 12, 3, 0
206, 10, 163, 0, 0, 11, 12, 3, 0
207, 10, 163, 0, 0, 11, 12, 3, 0
208, 10, 163, 0, 0, 11, 12, 3, 0
209, 9, 163, 0, 0, 12, 12, 3, 0
210, 9, 163, 0, 0, 12, 12, 3, 0
211, 9, 163, 0, 0, 11, 12, 4, 0
212, 9, 163, 0, 0, 11, 12, 4, 0
213, 9, 163, 0, 0, 11, 12, 4, 0
214, 10, 163, 0, 0, 11, 11, 4, 0
215, 10, 163, 0, 0, 11, 11, 4, 0
216, 10, 163, 0, 0, 11, 11, 4, 0
217, 10, 163, 0, 0, 11, 11, 4, 0
218, 10, 163, 0, 0, 11, 11, 4, 1
219, 10, 163, 0, 0, 11, 11, 4, 1
220, 11, 163, 0, 0, 11, 10, 4, 1
221, 11, 163, 0, 0, 11, 10, 4, 1
222, 11, 163, 0, 0, 10, 10, 5, 1
223, 11, 163, 0, 0, 10, 10, 5, 1
224, 11, 163, 0, 0, 10, 10, 5, 1
225, 12, 163, 0, 0, 10, 9, 5, 1
226, 12, 163, 0, 0, 10, 9, 5, 1
227, 13, 163, 0, 0, 10, 8, 5, 1
228, 12, 163, 0, 0, 10, 9, 5, 1
229, 11, 163, 0, 0, 10, 9, 6, 1
230, 11, 163, 0, 0, 10, 9, 6, 1
231, 10, 163, 0, 0, 11, 9, 6, 1
232, 10, 163, 0, 0, 11, 9, 6, 1
233, 12, 163, 0, 0, 10, 8, 6, 1
234, 12, 163, 0, 0, 10, 8, 6, 1
235, 12, 163, 0, 0, 10, 8, 6, 1
236, 12, 163, 0, 0, 10, 8, 6, 1
237, 12, 163, 0, 0, 10, 8, 6, 1
238, 12, 163, 0, 0, 10, 8, 6, 1
239, 12, 163, 0, 0, 10, 8, 6, 1
240, 12, 163, 0, 0, 9, 8, 7, 1
241, 12, 163, 0, 0, 9, 8, 7, 1
242, 12, 162, 0, 0, 10, 8, 7, 1
243, 12, 162, 0, 0, 9, 8, 8, 1
244, 12, 162, 0, 0, 10, 8, 7, 1
245, 11, 162, 0, 0, 10, 9, 7, 1
246, 11, 162, 0, 0, 10, 9, 7, 1
247, 11, 161, 0, 0, 11, 9, 7, 1
248, 12, 161, 0, 0, 11, 8, 7, 1
249, 13, 161, 0, 0, 11, 7, 7, 1
250, 13, 161, 0, 0, 11, 7, 7, 1
251, 13, 161, 0, 0, 11, 7, 7, 1
252, 13, 161, 0, 0, 11, 7, 7, 1
253, 13, 161, 0, 0, 11, 7, 7, 1
254, 13, 161, 0, 0, 11, 7, 7, 1
255, 13, 161, 0, 0, 11, 7, 7, 1
256, 12, 161, 0, 0, 12, 7, 7, 1
257, 12, 161, 0, 0, 12, 7, 7, 1
258, 11, 161, 0, 0, 13, 7, 7, 1
259, 11, 160, 0, 0, 13, 8, 7, 1
260, 11, 160, 0, 0, 13, 8, 7, 1
261, 11, 160, 0, 0, 14, 8, 6, 1
262, 11, 160, 0, 0, 14, 8, 6, 1
263, 11, 160, 0, 0, 14, 8, 6, 1
264, 11, 160, 0, 0, 14, 8, 6, 1
265, 11, 160, 0, 0, 14, 8, 6, 1
266, 11, 160, 0, 0, 14, 8, 6, 1
267, 11, 160, 0, 0, 14, 8, 6, 1
268, 11, 160, 0, 0, 14, 8, 6, 1
269, 11, 160, 0, 0, 14, 8, 6, 1
270, 11, 160, 0, 0, 14, 8, 6, 1
271, 11, 160, 0, 0, 14, 8, 6, 1
272, 9, 160, 0, 0, 16, 8, 6, 1
273, 9, 160, 0, 0, 16, 8, 6, 1
274, 9, 160, 0, 0, 16, 8, 6, 1
275, 9, 160, 0, 0, 16, 8, 6, 1
276, 9, 160, 0, 0, 15, 8, 7, 1
277, 9, 160, 0, 0, 15, 8, 7, 1
278, 9, 160, 0, 0, 15, 8, 7, 1
279, 9, 160, 0, 0, 15, 8, 7, 1
280, 9, 160, 0, 0, 15, 8, 7, 1
281, 10, 160, 0, 0, 15, 7, 7, 1
282, 10, 160, 0, 0, 15, 7, 7, 1
283, 10, 160, 0, 0, 15, 7, 7, 1
284, 10, 159, 0, 0, 15, 7, 8, 1
285, 10, 159, 0, 0, 15, 7, 8, 1
286, 10, 159, 0, 0, 15, 7, 8, 1
287, 10, 159, 0, 0, 15, 7, 8, 1
288, 10, 159, 0, 0, 15, 7, 8, 1
289, 10, 159, 0, 0, 14, 7, 9, 1
290, 10, 159, 0, 0, 14, 7, 9, 1
291, 10, 159, 0, 0, 13, 7, 10, 1
292, 10, 159, 0, 0, 13, 7, 10, 1
293, 10, 159, 0, 0, 13, 7, 10, 1
294, 10, 159, 0, 0, 13, 7, 10, 1
295, 10, 159, 0, 0, 13, 7, 10, 1
296, 8, 159, 0, 0, 14, 8, 10, 1
297, 8, 159, 0, 0, 14, 8, 10, 1
298, 8, 157, 0, 0, 15, 8, 10, 1
299, 8, 157, 0, 0, 14, 8, 11, 1
300, 8, 157, 0, 0, 14, 8, 11, 1
301, 9, 157, 0, 0, 14, 7, 11, 1
302, 9, 157, 0, 0, 14, 7, 11, 1
303, 9, 157, 0, 0, 14, 7, 11, 1
304, 9, 157, 0, 0, 14, 7, 11, 1
305, 9, 157, 0, 0, 14, 7, 11, 1
306, 9, 157, 0, 0, 14, 7, 11, 1
307, 9, 157, 0, 0, 14, 7, 11, 1
308, 9, 157, 0, 0, 14, 7, 11, 1
309, 10, 157, 0, 0, 14, 6, 11, 1
310, 10, 157, 0, 0, 14, 6, 11, 1
311, 10, 157, 1, 0, 14, 6, 10, 1
312, 10, 157, 1, 0, 14, 6, 10, 1
313, 9, 157, 1, 0, 15, 6, 10, 1
314, 8, 156, 1, 0, 17, 6, 11, 1
315, 8, 156, 1, 0, 17, 6, 11, 1
316, 7, 155, 1, 0, 17, 7, 12, 1
317, 7, 155, 1, 0, 17, 7, 12, 1
318, 7, 155, 1, 0, 16, 7, 13, 1
319, 7, 155, 1, 0, 16, 7, 13, 1
320, 7, 154, 1, 0, 17, 7, 13, 1
321, 7, 154, 1, 0, 17, 7, 13, 1
322, 7, 154, 1, 0, 17, 7, 13, 1
323, 7, 154, 1, 0, 17, 7, 13, 1
324, 6, 154, 1, 0, 17, 8, 13, 1
325, 6, 154, 1, 0, 17, 8, 13, 1
326, 5, 154, 1, 0, 17, 8, 13, 1
327, 5, 154, 1, 0, 16, 8, 14, 1
328, 5, 154, 1, 0, 16, 8, 13, 1
329, 4, 154, 1, 0, 17, 8, 12, 1
330, 4, 153, 1, 0, 17, 8, 12, 1
331, 4, 153, 1, 0, 17, 8, 12, 1
332, 4, 152, 1, 0, 17, 8, 12, 1
333, 4, 152, 1, 0, 17, 8, 12, 1
334, 3, 152, 1, 0, 18, 8, 12, 1
335, 3, 152, 1, 0, 18, 8, 12, 1
336, 3, 151, 1, 0, 18, 8, 12, 1
337, 3, 151, 1, 0, 18, 8, 12, 1
338, 3, 151, 1, 0, 18, 8, 12, 1
339, 4, 150, 1, 0, 18, 7, 12, 1
340, 4, 150, 2, 0, 18, 7, 11, 1
341, 4, 150, 2, 0, 18, 7, 11, 1
342, 4, 150, 2, 0, 18, 7, 12, 1
343, 4, 150, 2, 0, 18, 7, 12, 1
344, 4, 150, 2, 0, 18, 7, 12, 1
345, 4, 150, 2, 0, 16, 7, 14, 1
346, 4, 150, 2, 0, 16, 6, 14, 1
347, 4, 149, 2, 0, 16, 6, 14, 1
348, 3, 148, 2, 0, 17, 7, 14, 1
349, 3, 148, 3, 0, 16, 7, 14, 1
350, 3, 148, 3, 0, 16, 7, 14, 1
351, 3, 148, 4, 0, 16, 7, 14, 1
352, 3, 148, 4, 0, 16, 7, 14, 1
353, 3, 148, 5, 0, 16, 7, 14, 1
354, 3, 147, 6, 0, 16, 7, 13, 1
355, 3, 147, 6, 0, 16, 7, 14, 1
356, 3, 147, 7, 0, 16, 7, 14, 1
357, 3, 147, 7, 0, 16, 7, 14, 1
358, 3, 147, 7, 0, 16, 7, 15, 1
359, 3, 146, 7, 0, 16, 7, 15, 1
360, 3, 146, 7, 0, 16, 7, 15, 1
361, 4, 146, 7, 0, 15, 7, 15, 1
362, 4, 144, 7, 0, 15, 7, 15, 1
363, 4, 144, 7, 0, 15, 7, 15, 1
364, 4, 144, 7, 0, 15, 7, 15, 1
365, 4, 144, 7, 0, 15, 7, 15, 1
366, 4, 143, 7, 0, 15, 7, 15, 1
367, 4, 143, 7, 0, 15, 7, 15, 1
368, 4, 143, 7, 0, 15, 7, 15, 1
369, 4, 143, 7, 0, 15, 7, 16, 1
370, 4, 142, 8, 0, 15, 7, 15, 1
371, 4, 142, 8, 0, 15, 7, 15, 1
372, 4, 139, 8, 0, 15, 7, 17, 1
373, 4, 139, 8, 0, 15, 7, 17, 1
374, 4, 137, 8, 0, 16, 7, 17, 1
375, 4, 137, 9, 0, 16, 7, 16, 1
376, 4, 137, 10, 0, 16, 7, 15, 1
377, 5, 137, 10, 0, 14, 6, 17, 2
378, 5, 137, 10, 0, 14, 6, 18, 2
379, 5, 137, 10, 0, 14, 6, 18, 2
380, 5, 137, 10, 0, 14, 6, 18, 2
381, 5, 137, 12, 0, 13, 6, 17, 2
382, 5, 137, 12, 0, 13, 6, 17, 2
383, 5, 137, 12, 0, 13, 6, 17, 2
384, 5, 137, 12, 0, 14, 6, 16, 2
385, 3, 137, 13, 0, 14, 6, 15, 2
386, 3, 137, 13, 0, 14, 6, 15, 2
387, 3, 136, 14, 0, 15, 6, 15, 2
388, 3, 136, 14, 0, 15, 6, 15, 2
389, 3, 136, 14, 0, 15, 6, 16, 1
390, 3, 135, 14, 0, 15, 6, 16, 1
391, 3, 134, 15, 0, 15, 6, 15, 1
392, 3, 134, 15, 0, 15, 6, 15, 1
393, 3, 134, 15, 0, 15, 6, 16, 1
394, 3, 133, 17, 0, 16, 6, 14, 1
395, 3, 133, 17, 0, 16, 6, 14, 1
396, 2, 133, 18, 0, 16, 6, 15, 1
397, 3, 133, 18, 0, 16, 4, 15, 2
398, 3, 133, 18, 0, 16, 4, 16, 2
399, 3, 133, 18, 0, 16, 4, 16, 2
400, 3, 133, 18, 0, 16, 4, 16, 2
401, 3, 132, 18, 0, 15, 4, 17, 2
402, 3, 132, 18, 0, 15, 4, 17, 2
403, 3, 132, 18, 0, 15, 4, 17, 2
404, 3, 132, 18, 0, 15, 4, 17, 2
405, 3, 130, 18, 0, 15, 4, 17, 2
406, 3, 130, 18, 0, 15, 4, 17, 1
407, 4, 130, 20, 0, 13, 4, 16, 1
408, 4, 128, 20, 0, 13, 4, 16, 1
409, 4, 128, 22, 0, 13, 4, 16, 1
410, 4, 128, 22, 0, 13, 4, 16, 1
411, 5, 128, 22, 0, 12, 5, 16, 1
412, 6, 128, 22, 0, 12, 4, 17, 1
413, 6, 128, 22, 0, 11, 4, 18, 1
414, 6, 127, 22, 0, 11, 4, 19, 1
415, 5, 127, 22, 0, 11, 4, 19, 1
416, 6, 127, 22, 0, 10, 4, 19, 1
417, 6, 127, 22, 0, 10, 4, 18, 1
418, 7, 127, 22, 0, 10, 4, 17, 1
419, 7, 127, 23, 0, 10, 4, 17, 1
420, 6, 125, 23, 0, 11, 4, 17, 1
421, 6, 124, 23, 0, 11, 4, 19, 1
422, 6, 124, 22, 0, 11, 4, 21, 1
423, 6, 123, 24, 0, 11, 4, 19, 1
424, 6, 122, 24, 0, 11, 4, 19, 1
425, 6, 121, 24, 0, 11, 4, 20, 1
426, 6, 121, 24, 0, 11, 4, 20, 1
427, 6, 121, 25, 0, 11, 4, 19, 1
428, 6, 120, 26, 0, 11, 4, 18, 1
429, 6, 120, 26, 0, 10, 4, 20, 1
430, 6, 119, 26, 0, 9, 4, 22, 1
431, 6, 118, 27, 0, 8, 4, 22, 1
432, 5, 118, 27, 0, 7, 4, 23, 1
433, 5, 117, 27, 0, 7, 4, 23, 1
434, 5, 116, 27, 0, 7, 5, 23, 1
435, 5, 116, 27, 0, 6, 5, 24, 1
436, 5, 116, 28, 0, 6, 5, 23, 1
437, 5, 116, 29, 0, 6, 5, 22, 1
438, 5, 115, 29, 0, 6, 5, 22, 1
439, 5, 115, 29, 0, 6, 5, 22, 1
440, 5, 115, 29, 0, 6, 5, 22, 1
441, 5, 115, 29, 0, 6, 5, 22, 1
442, 4, 114, 31, 0, 6, 6, 20, 1
443, 4, 113, 31, 0, 6, 6, 20, 1
444, 4, 113, 31, 0, 6, 6, 20, 1
445, 4, 113, 32, 0, 5, 6, 21, 1
446, 4, 113, 33, 0, 5, 6, 20, 0
447, 4, 111, 34, 0, 5, 6, 19, 0
448, 4, 110, 34, 0, 5, 6, 20, 0
449, 4, 110, 34, 0, 5, 6, 22, 0
450, 4, 110, 35, 0, 5, 6, 21, 0
451, 4, 110, 36, 0, 5, 6, 20, 0
452, 4, 110, 35, 0, 6, 6, 21, 0
453, 5, 110, 35, 0, 6, 6, 20, 0
454, 5, 110, 37, 0, 6, 6, 18, 0
455, 5, 109, 37, 0, 6, 6, 18, 0
456, 6, 109, 38, 0, 6, 5, 19, 0
457, 6, 109, 39, 0, 6, 5, 19, 0
458, 6, 109, 39, 0, 6, 5, 19, 0
459, 6, 109, 40, 0, 6, 5, 20, 0
460, 6, 109, 40, 0, 6, 5, 20, 0
461, 6, 106, 41, 0, 6, 5, 20, 0
462, 6, 105, 42, 0, 6, 5, 19, 0
463, 6, 105, 42, 0, 6, 5, 19, 0
464, 6, 105, 43, 0, 6, 5, 19, 0
465, 6, 105, 43, 0, 6, 5, 20, 0
466, 6, 103, 43, 0, 6, 5, 21, 0
467, 6, 103, 45, 0, 6, 5, 19, 0
468, 6, 102, 46, 0, 6, 5, 18, 0
469, 6, 102, 46, 0, 6, 5, 19, 0
470, 6, 101, 45, 0, 6, 5, 22, 0
471, 6, 99, 46, 0, 6, 5, 22, 0
472, 6, 99, 46, 0, 6, 5, 22, 0
473, 6, 99, 46, 0, 6, 5, 23, 0
474, 6, 98, 46, 0, 6, 5, 23, 0
475, 7, 97, 45, 0, 6, 5, 24, 0
476, 7, 95, 45, 0, 6, 5, 24, 0
477, 7, 95, 47, 0, 6, 5, 22, 0
478, 8, 94, 45, 0, 6, 5, 25, 0
479, 8, 93, 46, 0, 5, 5, 26, 0
480, 8, 91, 46, 0, 5, 5, 26, 0
481, 8, 91, 48, 0, 4, 5, 25, 0
482, 8, 91, 48, 0, 4, 5, 26, 0
483, 8, 91, 48, 0, 4, 5, 26, 0
484, 8, 91, 48, 0, 4, 5, 27, 0
485, 7, 89, 48, 0, 4, 6, 27, 0
486, 7, 88, 48, 0, 4, 6, 27, 0
487, 7, 88, 49, 0, 4, 6, 26, 0
488, 7, 87, 49, 0, 4, 6, 27, 0
489, 7, 86, 49, 0, 4, 6, 28, 0
490, 6, 86, 49, 0, 4, 6, 28, 0
491, 6, 86, 50, 0, 4, 6, 27, 0
492, 6, 85, 52, 0, 4, 6, 25, 0
493, 7, 83, 52, 0, 3, 6, 25, 0
494, 7, 82, 53, 0, 3, 6, 27, 0
495, 7, 81, 55, 0, 3, 6, 25, 0
496, 7, 81, 55, 0, 2, 6, 25, 0
497, 7, 81, 57, 0, 2, 6, 25, 0
498, 8, 80, 56, 0, 2, 6, 27, 0
499, 8, 80, 56, 0, 2, 6, 29, 0
500, 8, 79, 57, 0, 2, 6, 28, 0
501, 8, 79, 58, 0, 2, 6, 27, 0
502, 8, 78, 58, 0, 2, 6, 28, 0
503, 7, 78, 59, 0, 2, 6, 29, 0
504, 7, 78, 62, 0, 2, 6, 26, 0
505, 7, 78, 62, 0, 2, 6, 27, 0
506, 7, 78, 62, 0, 2, 6, 29, 0
507, 7, 78, 63, 0, 2, 6, 29, 0
508, 7, 76, 65, 0, 2, 6, 27, 0
509, 7, 75, 65, 0, 2, 6, 28, 0
510, 7, 75, 65, 0, 1, 6, 30, 0
511, 7, 75, 66, 0, 1, 6, 29, 0
512, 7, 75, 67, 0, 1, 6, 28, 0
513, 7, 75, 67, 0, 1, 6, 28, 0
514, 7, 73, 67, 0, 1, 6, 28, 0
515, 7, 72, 67, 0, 1, 6, 28, 0
516, 7, 71, 67, 0, 1, 6, 28, 0
517, 7, 70, 70, 0, 1, 6, 25, 0
518, 7, 69, 70, 0, 1, 6, 25, 0
519, 7, 69, 71, 0, 1, 6, 27, 0
520, 7, 67, 71, 0, 1, 6, 27, 0
521, 7, 67, 71, 0, 1, 6, 28, 0
522, 7, 67, 72, 0, 1, 6, 27, 0
523, 7, 66, 73, 0, 1, 6, 26, 0
524, 7, 66, 74, 0, 1, 6, 26, 0
525, 7, 66, 74, 0, 1, 6, 27, 0
526, 7, 66, 75, 0, 1, 6, 27, 0
527, 7, 66, 76, 0, 1, 6, 26, 0
528, 7, 66, 76, 0, 1, 6, 27, 0
529, 7, 65, 76, 0, 1, 6, 28, 0
530, 8, 65, 77, 0, 1, 5, 27, 0
531, 8, 64, 78, 0, 1, 5, 26, 0
532, 9, 64, 78, 0, 1, 5, 27, 0
533, 10, 62, 78, 0, 1, 4, 27, 0
