Space Data
QuorumThresh = 4
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
65, 41, 155, 0, 0, 3, 1, 0, 0
66, 41, 155, 0, 0, 3, 1, 0, 0
67, 41, 155, 0, 0, 3, 1, 0, 0
68, 41, 155, 0, 0, 3, 1, 0, 0
69, 41, 155, 0, 0, 3, 1, 0, 0
70, 41, 155, 0, 0, 3, 1, 0, 0
71, 41, 155, 0, 0, 3, 1, 0, 0
72, 41, 155, 0, 0, 3, 1, 0, 0
73, 41, 155, 0, 0, 3, 1, 0, 0
74, 41, 155, 0, 0, 3, 1, 0, 0
75, 41, 155, 0, 0, 3, 1, 0, 0
76, 41, 155, 0, 0, 3, 1, 0, 0
77, 41, 155, 0, 0, 3, 1, 0, 0
78, 40, 155, 0, 0, 4, 1, 0, 0
79, 40, 155, 0, 0, 4, 1, 0, 0
80, 40, 155, 0, 0, 4, 1, 0, 0
81, 40, 155, 0, 0, 4, 1, 0, 0
82, 40, 155, 0, 0, 4, 1, 0, 0
83, 39, 155, 0, 0, 4, 2, 0, 0
84, 38, 155, 0, 0, 5, 2, 0, 0
85, 38, 155, 0, 0, 5, 2, 0, 0
86, 38, 155, 0, 0, 5, 2, 0, 0
87, 37, 155, 0, 0, 6, 2, 0, 0
88, 37, 155, 0, 0, 6, 2, 0, 0
89, 37, 155, 0, 0, 6, 2, 0, 0
90, 37, 155, 0, 0, 6, 2, 0, 0
91, 37, 155, 0, 0, 6, 2, 0, 0
92, 37, 155, 0, 0, 6, 2, 0, 0
93, 37, 155, 0, 0, 6, 2, 0, 0
94, 37, 155, 0, 0, 6, 2, 0, 0
95, 37, 155, 0, 0, 6, 2, 0, 0
96, 37, 155, 0, 0, 6, 2, 0, 0
97, 37, 155, 0, 0, 6, 2, 0, 0
98, 37, 155, 0, 0, 6, 2, 0, 0
99, 37, 155, 0, 0, 6, 2, 0, 0
100, 37, 155, 0, 0, 6, 2, 0, 0
101, 36, 155, 0, 0, 7, 2, 0, 0
102, 36, 155, 0, 0, 7, 2, 0, 0
103, 36, 155, 0, 0, 7, 2, 0, 0
104, 36, 155, 0, 0, 7, 2, 0, 0
105, 36, 155, 0, 0, 7, 2, 0, 0
106, 36, 155, 0, 0, 7, 2, 0, 0
107, 36, 155, 0, 0, 7, 2, 0, 0
108, 36, 155, 0, 0, 7, 2, 0, 0
109, 35, 155, 0, 0, 7, 3, 0, 0
110, 35, 155, 0, 0, 7, 3, 0, 0
111, 35, 155, 0, 0, 7, 3, 0, 0
112, 35, 155, 0, 0, 7, 3, 0, 0
113, 35, 155, 0, 0, 7, 3, 0, 0
114, 35, 155, 0, 0, 7, 3, 0, 0
115, 35, 155, 0, 0, 7, 3, 0, 0
116, 35, 155, 0, 0, 7, 3, 0, 0
117, 35, 155, 0, 0, 7, 3, 0, 0
118, 35, 155, 0, 0, 7, 3, 0, 0
119, 35, 155, 0, 0, 7, 3, 0, 0
120, 34, 155, 0, 0, 8, 3, 0, 0
121, 34, 155, 0, 0, 8, 3, 0, 0
122, 34, 155, 0, 0, 8, 3, 0, 0
123, 35, 155, 0, 0, 8, 2, 0, 0
124, 35, 155, 0, 0, 8, 2, 0, 0
125, 35, 155, 0, 0, 8, 2, 0, 0
126, 34, 155, 0, 0, 8, 3, 0, 0
127, 34, 155, 0, 0, 8, 3, 0, 0
128, 34, 155, 0, 0, 8, 3, 0, 0
129, 34, 155, 0, 0, 8, 3, 0, 0
130, 33, 155, 0, 0, 9, 3, 0, 0
131, 33, 155, 0, 0, 9, 3, 0, 0
132, 33, 155, 0, 0, 9, 3, 0, 0
133, 32, 155, 0, 0, 9, 4, 0, 0
134, 32, 155, 0, 0, 9, 4, 0, 0
135, 32, 155, 0, 0, 9, 4, 0, 0
136, 32, 155, 0, 0, 9, 4, 0, 0
137, 32, 155, 0, 0, 9, 4, 0, 0
138, 32, 155, 0, 0, 9, 4, 0, 0
139, 31, 155, 0, 0, 9, 5, 0, 0
140, 31, 155, 0, 0, 9, 5, 0, 0
141, 31, 155, 0, 0, 9, 5, 0, 0
142, 31, 155, 0, 0, 9, 5, 0, 0
143, 31, 155, 0, 0, 8, 5, 1, 0
144, 31, 155, 0, 0, 8, 5, 1, 0
145, 31, 155, 0, 0, 8, 5, 1, 0
146, 31, 155, 0, 0, 8, 5, 1, 0
147, 29, 155, 0, 0, 10, 6, 0, 0
148, 29, 155, 0, 0, 10, 6, 0, 0
149, 28, 155, 0, 0, 10, 7, 0, 0
150, 28, 155, 0, 0, 10, 7, 0, 0
151, 27, 155, 0, 0, 11, 7, 0, 0
152, 26, 155, 0, 0, 12, 7, 0, 0
153, 25, 155, 0, 0, 12, 8, 0, 0
154, 25, 155, 0, 0, 12, 8, 0, 0
155, 24, 155, 0, 0, 12, 9, 0, 0
156, 24, 155, 0, 0, 12, 9, 0, 0
157, 24, 155, 0, 0, 12, 9, 0, 0
158, 24, 155, 0, 0, 12, 9, 0, 0
159, 24, 155, 0, 0, 12, 9, 0, 0
160, 24, 155, 0, 0, 12, 9, 0, 0
161, 24, 155, 0, 0, 12, 9, 0, 0
162, 24, 155, 0, 0, 12, 9, 0, 0
163, 24, 155, 0, 0, 12, 9, 0, 0
164, 24, 155, 0, 0, 12, 9, 0, 0
165, 24, 155, 0, 0, 12, 9, 0, 0
166, 24, 155, 0, 0, 12, 9, 0, 0
167, 23, 155, 0, 0, 12, 10, 0, 0
168, 23, 155, 0, 0, 11, 10, 1, 0
169, 23, 155, 0, 0, 11, 10, 1, 0
170, 22, 155, 0, 0, 11, 11, 1, 0
171, 22, 155, 0, 0, 11, 11, 1, 0
172, 22, 155, 0, 0, 11, 11, 1, 0
173, 21, 155, 0, 0, 10, 11, 2, 0
174, 21, 155, 0, 0, 10, 11, 2, 0
175, 21, 155, 0, 0, 10, 11, 2, 0
176, 21, 155, 0, 0, 10, 11, 2, 0
177, 20, 155, 0, 0, 10, 12, 2, 0
178, 20, 155, 0, 0, 10, 12, 2, 0
179, 20, 155, 0, 0, 10, 12, 2, 0
180, 21, 155, 0, 0, 10, 12, 1, 0
181, 21, 155, 0, 0, 10, 12, 1, 0
182, 21, 155, 0, 0, 10, 12, 2, 0
183, 21, 155, 0, 0, 9, 12, 3, 0
184, 22, 155, 0, 0, 8, 12, 3, 0
185, 20, 155, 0, 0, 8, 12, 3, 0
186, 20, 155, 0, 0, 8, 12, 3, 0
187, 21, 155, 0, 0, 8, 12, 2, 0
188, 21, 155, 0, 0, 8, 12, 2, 0
189, 21, 155, 0, 0, 8, 12, 3, 0
190, 21, 155, 0, 0, 8, 12, 3, 0
191, 20, 155, 0, 0, 7, 12, 4, 0
192, 20, 155, 0, 0, 7, 12, 4, 0
193, 20, 155, 0, 0, 7, 12, 4, 0
194, 20, 155, 0, 0, 7, 12, 4, 0
195, 20, 155, 0, 0, 7, 12, 4, 0
196, 20, 155, 0, 0, 7, 12, 4, 0
197, 20, 155, 0, 0, 7, 12, 4, 0
198, 20, 155, 0, 0, 7, 12, 4, 0
199, 20, 155, 0, 0, 7, 12, 4, 0
200, 20, 155, 0, 0, 7, 12, 4, 0
201, 19, 155, 0, 0, 8, 12, 4, 0
202, 19, 155, 0, 0, 8, 12, 4, 0
203, 19, 155, 0, 0, 8, 12, 4, 0
204, 19, 155, 0, 0, 8, 12, 4, 0
205, 19, 155, 0, 0, 8, 12, 4, 0
206, 19, 155, 0, 0, 8, 12, 4, 0
207, 19, 155, 0, 0, 8, 12, 4, 0
208, 19, 155, 0, 0, 8, 12, 4, 0
209, 19, 154, 0, 0, 8, 12, 4, 0
210, 18, 154, 0, 0, 8, 13, 4, 0
211, 18, 154, 1, 0, 8, 13, 3, 0
212, 18, 154, 1, 0, 8, 13, 3, 0
213, 18, 154, 1, 0, 8, 13, 4, 0
214, 18, 154, 1, 0, 8, 13, 4, 0
215, 18, 154, 1, 0, 8, 13, 4, 0
216, 18, 154, 1, 0, 8, 13, 4, 0
217, 18, 154, 1, 0, 8, 14, 3, 0
218, 18, 154, 1, 0, 8, 13, 3, 1
219, 18, 154, 1, 0, 8, 13, 4, 1
220, 18, 154, 1, 0, 8, 13, 4, 1
221, 18, 154, 1, 0, 8, 13, 4, 1
222, 18, 154, 1, 0, 8, 13, 4, 1
223, 17, 154, 2, 0, 8, 13, 3, 1
224, 17, 154, 2, 0, 8, 13, 3, 1
225, 17, 154, 2, 0, 8, 13, 4, 1
226, 16, 154, 2, 0, 9, 13, 4, 1
227, 16, 154, 2, 0, 9, 13, 4, 1
228, 16, 154, 2, 0, 9, 13, 4, 1
229, 16, 154, 2, 0, 9, 13, 4, 1
230, 16, 154, 2, 0, 9, 13, 4, 1
231, 15, 154, 2, 0, 8, 13, 5, 1
232, 15, 154, 2, 0, 8, 13, 5, 1
233, 15, 154, 2, 0, 8, 13, 5, 1
234, 15, 154, 3, 0, 7, 13, 5, 1
235, 15, 154, 3, 0, 7, 13, 5, 1
236, 14, 154, 3, 0, 8, 13, 6, 1
237, 14, 154, 3, 0, 8, 13, 6, 1
238, 14, 154, 3, 0, 8, 13, 6, 1
239, 14, 154, 3, 0, 8, 13, 6, 1
240, 15, 154, 3, 0, 8, 12, 6, 1
241, 14, 154, 3, 0, 8, 12, 6, 1
242, 13, 154, 3, 0, 8, 12, 6, 1
243, 12, 154, 3, 0, 8, 12, 6, 1
244, 12, 154, 3, 0, 9, 12, 5, 1
245, 12, 154, 3, 0, 9, 12, 5, 1
246, 12, 154, 3, 0, 9, 12, 6, 1
247, 12, 154, 3, 0, 9, 12, 6, 1
248, 13, 153, 3, 0, 9, 11, 6, 1
249, 13, 153, 3, 0, 9, 11, 6, 1
250, 13, 153, 3, 0, 9, 11, 6, 1
251, 13, 153, 3, 0, 9, 11, 6, 1
252, 13, 153, 4, 0, 9, 11, 5, 1
253, 15, 153, 4, 0, 9, 9, 5, 1
254, 15, 153, 4, 0, 9, 9, 5, 1
255, 15, 153, 4, 0, 9, 9, 6, 1
256, 16, 153, 4, 0, 9, 8, 6, 1
257, 16, 153, 4, 0, 9, 8, 6, 1
258, 16, 153, 4, 0, 9, 8, 6, 1
259, 16, 152, 4, 0, 9, 8, 6, 1
260, 17, 152, 4, 0, 9, 7, 6, 1
261, 17, 152, 4, 0, 9, 7, 6, 1
262, 16, 152, 4, 0, 8, 7, 7, 1
263, 15, 152, 4, 0, 8, 8, 7, 1
264, 16, 152, 5, 0, 8, 8, 5, 1
265, 16, 152, 5, 0, 8, 8, 5, 1
266, 16, 152, 5, 0, 8, 8, 6, 1
267, 15, 152, 5, 0, 8, 9, 7, 1
268, 15, 152, 5, 0, 7, 9, 8, 1
269, 15, 152, 5, 0, 7, 9, 8, 1
270, 15, 152, 5, 0, 7, 9, 8, 1
271, 16, 152, 5, 0, 7, 8, 8, 1
272, 17, 151, 5, 0, 7, 7, 8, 1
273, 17, 151, 6, 0, 7, 7, 7, 1
274, 16, 151, 6, 0, 7, 8, 7, 1
275, 15, 150, 7, 0, 7, 9, 7, 1
276, 15, 150, 7, 0, 7, 9, 7, 1
277, 15, 149, 7, 0, 7, 10, 7, 1
278, 15, 149, 7, 0, 7, 10, 7, 1
279, 14, 149, 7, 0, 7, 10, 7, 1
280, 14, 148, 8, 0, 7, 10, 6, 1
281, 14, 148, 8, 0, 7, 10, 6, 1
282, 14, 148, 8, 0, 7, 10, 7, 1
283, 14, 147, 8, 0, 7, 10, 7, 1
284, 14, 147, 8, 0, 7, 10, 7, 1
285, 14, 147, 8, 0, 7, 10, 7, 1
286, 15, 147, 8, 0, 6, 9, 8, 1
287, 15, 147, 8, 0, 6, 9, 8, 1
288, 15, 145, 8, 0, 6, 9, 8, 1
289, 15, 145, 9, 0, 6, 9, 7, 1
290, 15, 145, 10, 0, 6, 9, 6, 1
291, 15, 145, 10, 0, 6, 9, 6, 1
292, 15, 145, 10, 0, 6, 9, 7, 1
293, 15, 145, 10, 0, 6, 9, 7, 1
294, 15, 145, 10, 0, 6, 9, 7, 1
295, 15, 145, 10, 0, 6, 9, 7, 1
296, 15, 145, 10, 0, 6, 9, 7, 1
297, 15, 145, 11, 0, 6, 9, 6, 1
298, 15, 145, 11, 0, 6, 9, 6, 1
299, 15, 145, 13, 0, 6, 8, 4, 1
300, 15, 145, 13, 0, 6, 8, 4, 1
301, 15, 145, 13, 0, 6, 8, 5, 1
302, 15, 145, 14, 0, 6, 8, 4, 1
303, 15, 145, 14, 0, 6, 8, 4, 1
304, 15, 145, 14, 0, 6, 8, 3, 1
305, 14, 145, 14, 0, 5, 9, 5, 1
306, 14, 145, 14, 0, 4, 9, 6, 1
307, 14, 145, 14, 0, 4, 9, 6, 1
308, 14, 145, 14, 0, 4, 9, 6, 1
309, 14, 145, 14, 1, 4, 9, 6, 0
310, 14, 145, 14, 1, 4, 9, 6, 0
311, 14, 145, 15, 1, 4, 9, 5, 0
312, 14, 145, 15, 1, 4, 9, 5, 1
313, 13, 145, 15, 1, 4, 9, 6, 1
314, 11, 145, 15, 1, 3, 9, 7, 1
315, 11, 145, 15, 1, 3, 9, 7, 1
316, 12, 145, 15, 1, 3, 9, 7, 0
317, 12, 145, 15, 1, 3, 9, 7, 0
318, 13, 145, 15, 1, 3, 8, 7, 1
319, 13, 144, 15, 1, 3, 8, 7, 1
320, 13, 144, 14, 1, 2, 8, 9, 1
321, 13, 144, 14, 1, 2, 8, 9, 1
322, 13, 144, 14, 1, 2, 8, 9, 1
323, 13, 143, 14, 1, 2, 8, 9, 1
324, 12, 142, 14, 1, 2, 9, 9, 1
325, 12, 142, 15, 1, 2, 9, 8, 1
326, 12, 141, 15, 1, 2, 9, 8, 1
327, 12, 141, 16, 1, 2, 9, 7, 1
328, 12, 141, 16, 1, 2, 9, 7, 1
329, 12, 141, 16, 1, 2, 9, 8, 1
330, 11, 141, 16, 1, 2, 9, 8, 1
331, 13, 140, 16, 1, 2, 8, 8, 1
332, 13, 139, 16, 1, 2, 8, 8, 1
333, 13, 139, 16, 1, 2, 8, 9, 1
334, 13, 139, 16, 1, 2, 8, 9, 1
335, 13, 139, 16, 1, 2, 8, 9, 1
336, 13, 139, 17, 1, 1, 8, 9, 1
337, 13, 139, 17, 1, 1, 8, 9, 1
338, 13, 139, 17, 1, 1, 8, 10, 1
339, 13, 139, 17, 1, 1, 8, 10, 1
340, 13, 139, 19, 1, 1, 8, 8, 1
341, 13, 139, 20, 1, 1, 8, 7, 1
342, 13, 138, 20, 1, 1, 8, 7, 1
343, 12, 137, 20, 1, 1, 9, 9, 1
344, 12, 137, 20, 1, 1, 9, 9, 1
345, 12, 137, 20, 1, 1, 9, 9, 1
346, 12, 137, 20, 1, 1, 9, 9, 1
347, 12, 137, 21, 2, 1, 9, 8, 0
348, 12, 137, 21, 2, 1, 9, 8, 0
349, 11, 135, 21, 2, 2, 9, 8, 1
350, 11, 135, 21, 2, 2, 9, 8, 1
351, 12, 135, 21, 2, 2, 8, 8, 1
352, 11, 135, 21, 2, 2, 8, 8, 1
353, 10, 135, 20, 2, 2, 8, 8, 1
354, 11, 135, 20, 2, 2, 8, 8, 0
355, 11, 135, 20, 2, 2, 8, 8, 0
356, 11, 135, 20, 2, 2, 8, 8, 1
357, 11, 135, 20, 2, 2, 8, 8, 1
358, 11, 135, 21, 2, 2, 8, 7, 1
359, 11, 134, 22, 2, 2, 8, 6, 1
360, 11, 134, 22, 2, 1, 8, 7, 1
361, 11, 134, 22, 2, 1, 8, 7, 1
362, 11, 134, 23, 2, 1, 8, 6, 1
363, 11, 134, 23, 2, 1, 8, 6, 1
364, 11, 134, 23, 2, 2, 7, 6, 1
365, 11, 134, 24, 2, 2, 7, 5, 1
366, 11, 134, 24, 2, 2, 7, 6, 1
367, 11, 134, 24, 2, 2, 7, 6, 1
368, 11, 134, 23, 2, 2, 6, 8, 2
369, 11, 133, 23, 2, 2, 6, 8, 2
370, 12, 132, 23, 2, 2, 6, 8, 2
371, 12, 131, 24, 2, 2, 6, 7, 2
372, 12, 130, 24, 2, 2, 6, 8, 2
373, 12, 130, 24, 2, 2, 6, 8, 2
374, 12, 129, 24, 2, 2, 6, 8, 2
375, 11, 129, 24, 2, 2, 6, 8, 2
376, 11, 129, 24, 2, 2, 6, 8, 2
377, 11, 129, 24, 2, 2, 6, 8, 2
378, 11, 129, 25, 2, 2, 6, 7, 2
379, 10, 129, 24, 2, 2, 6, 9, 2
380, 10, 129, 24, 2, 2, 6, 9, 2
381, 10, 128, 24, 2, 2, 6, 9, 2
382, 10, 128, 24, 2, 2, 6, 9, 2
383, 10, 128, 25, 2, 2, 6, 8, 2
384, 10, 128, 25, 2, 2, 6, 8, 2
385, 10, 128, 25, 3, 2, 6, 9, 1
386, 10, 126, 25, 3, 2, 6, 9, 1
387, 10, 126, 26, 3, 2, 6, 8, 2
388, 10, 125, 27, 3, 2, 6, 7, 2
389, 10, 125, 27, 3, 2, 5, 8, 3
390, 10, 125, 27, 3, 2, 5, 9, 3
391, 10, 125, 27, 3, 2, 5, 9, 3
392, 10, 125, 27, 3, 2, 5, 9, 3
393, 10, 125, 28, 3, 2, 5, 8, 3
394, 10, 125, 28, 3, 2, 5, 8, 3
395, 10, 125, 28, 3, 2, 5, 8, 3
396, 10, 125, 28, 3, 2, 5, 9, 3
397, 10, 125, 28, 3, 2, 5, 9, 3
398, 11, 125, 28, 3, 2, 5, 9, 3
399, 11, 125, 28, 3, 2, 5, 9, 3
400, 11, 125, 27, 3, 2, 5, 12, 3
401, 11, 124, 28, 3, 2, 5, 11, 3
402, 11, 121, 28, 3, 2, 5, 11, 3
403, 11, 120, 29, 3, 2, 5, 11, 3
404, 11, 120, 30, 3, 2, 5, 10, 3
405, 11, 120, 30, 3, 2, 5, 11, 3
406, 11, 120, 30, 3, 2, 5, 11, 3
407, 11, 120, 30, 3, 2, 5, 11, 3
408, 11, 120, 30, 3, 2, 5, 11, 3
409, 11, 120, 29, 3, 2, 5, 13, 3
410, 12, 120, 29, 3, 2, 4, 13, 3
411, 12, 120, 29, 3, 2, 4, 13, 3
412, 12, 120, 29, 3, 2, 4, 13, 3
413, 12, 119, 29, 3, 2, 4, 13, 3
414, 12, 119, 30, 3, 2, 4, 12, 3
415, 12, 118, 30, 3, 2, 4, 12, 3
416, 13, 117, 30, 3, 2, 3, 12, 3
417, 13, 117, 30, 3, 2, 3, 12, 3
418, 12, 116, 30, 4, 2, 4, 13, 2
419, 12, 116, 31, 4, 2, 4, 12, 2
420, 12, 115, 31, 4, 2, 4, 13, 3
421, 12, 113, 31, 4, 2, 4, 14, 3
422, 12, 113, 32, 4, 2, 4, 13, 3
423, 12, 113, 32, 4, 2, 4, 14, 3
424, 12, 113, 32, 4, 2, 4, 15, 3
425, 12, 113, 32, 4, 2, 4, 15, 3
426, 12, 112, 31, 4, 2, 4, 17, 3
427, 12, 109, 31, 4, 2, 4, 17, 3
428, 11, 109, 31, 4, 2, 5, 17, 3
429, 12, 108, 30, 5, 2, 5, 18, 2
430, 12, 108, 29, 5, 2, 5, 20, 2
431, 12, 108, 29, 5, 2, 5, 20, 2
432, 12, 105, 29, 5, 2, 6, 20, 3
433, 12, 104, 29, 5, 2, 6, 20, 3
434, 12, 102, 31, 5, 2, 6, 18, 3
435, 12, 102, 32, 5, 2, 5, 17, 3
436, 12, 102, 33, 5, 2, 5, 17, 3
437, 12, 101, 34, 5, 2, 5, 18, 3
438, 12, 101, 34, 5, 2, 5, 18, 3
439, 12, 101, 34, 5, 2, 5, 19, 3
440, 12, 100, 35, 5, 2, 5, 18, 3
441, 11, 100, 36, 5, 2, 5, 17, 3
442, 11, 100, 36, 5, 2, 5, 17, 3
443, 11, 100, 37, 5, 2, 5, 17, 3
444, 11, 100, 38, 5, 2, 5, 16, 3
445, 10, 100, 40, 5, 2, 6, 15, 3
446, 11, 100, 40, 5, 1, 6, 16, 3
447, 11, 100, 41, 5, 1, 6, 16, 3
448, 11, 100, 42, 5, 1, 6, 16, 3
449, 11, 100, 42, 5, 1, 6, 17, 3
450, 11, 100, 43, 5, 1, 6, 16, 3
451, 11, 100, 44, 5, 1, 6, 15, 3
452, 11, 100, 45, 6, 1, 6, 15, 2
453, 12, 100, 46, 6, 1, 6, 14, 1
454, 11, 99, 47, 6, 1, 7, 15, 2
455, 10, 97, 47, 6, 1, 7, 15, 3
456, 10, 97, 47, 6, 1, 7, 15, 3
457, 11, 97, 47, 6, 1, 7, 14, 3
458, 12, 97, 47, 6, 1, 6, 14, 3
459, 12, 97, 47, 6, 1, 6, 15, 3
460, 11, 94, 47, 6, 1, 6, 15, 3
461, 11, 94, 47, 6, 1, 6, 15, 3
462, 12, 94, 46, 6, 1, 6, 16, 3
463, 12, 94, 47, 6, 1, 6, 15, 3
464, 11, 94, 47, 6, 2, 6, 15, 3
465, 11, 93, 48, 6, 2, 6, 15, 3
466, 10, 91, 48, 6, 2, 7, 15, 3
467, 11, 91, 47, 7, 2, 7, 17, 2
468, 11, 91, 47, 7, 2, 7, 17, 2
469, 10, 91, 47, 7, 2, 7, 17, 3
470, 10, 91, 48, 7, 2, 7, 16, 3
471, 10, 90, 48, 7, 2, 7, 16, 3
472, 10, 90, 48, 7, 2, 7, 17, 3
473, 10, 90, 48, 7, 2, 7, 17, 3
474, 10, 89, 49, 7, 2, 7, 16, 3
475, 10, 89, 50, 7, 2, 7, 15, 3
476, 10, 87, 52, 7, 2, 7, 14, 3
477, 10, 87, 52, 7, 2, 7, 15, 3
478, 10, 87, 52, 7, 2, 7, 15, 3
479, 10, 85, 52, 7, 2, 7, 17, 3
480, 10, 84, 52, 7, 2, 7, 17, 3
481, 10, 84, 52, 7, 2, 7, 17, 3
482, 10, 83, 53, 7, 2, 7, 16, 3
483, 10, 83, 55, 7, 2, 7, 14, 3
484, 10, 83, 55, 7, 2, 7, 15, 3
485, 10, 82, 54, 7, 2, 7, 18, 3
486, 10, 82, 54, 7, 2, 7, 19, 3
487, 10, 82, 55, 7, 2, 7, 18, 3
488, 10, 81, 55, 8, 2, 7, 18, 2
489, 10, 81, 56, 8, 2, 7, 17, 2
490, 10, 80, 56, 8, 2, 7, 18, 2
491, 10, 80, 56, 8, 2, 7, 18, 3
492, 9, 80, 56, 8, 2, 7, 18, 3
493, 9, 80, 57, 8, 2, 7, 17, 3
494, 9, 78, 57, 8, 2, 7, 17, 3
495, 9, 78, 57, 8, 2, 7, 18, 3
496, 9, 78, 59, 8, 2, 7, 16, 3
497, 9, 77, 60, 8, 2, 7, 15, 3
498, 9, 76, 61, 8, 2, 7, 16, 3
499, 10, 76, 61, 8, 2, 6, 18, 3
500, 10, 76, 62, 9, 2, 6, 18, 2
501, 10, 75, 62, 9, 2, 6, 18, 2
502, 11, 74, 62, 8, 2, 6, 19, 3
503, 11, 73, 62, 8, 2, 6, 20, 3
504, 11, 72, 63, 8, 2, 6, 19, 3
505, 10, 72, 63, 8, 2, 6, 19, 3
506, 10, 72, 63, 8, 2, 6, 20, 3
507, 9, 72, 65, 8, 2, 6, 18, 3
508, 10, 71, 65, 8, 2, 6, 18, 2
509, 10, 71, 65, 8, 2, 6, 19, 2
510, 10, 70, 66, 8, 2, 6, 19, 3
511, 10, 69, 66, 8, 2, 6, 19, 3
512, 9, 67, 66, 8, 2, 7, 19, 3
513, 9, 67, 66, 8, 2, 7, 20, 3
514, 9, 67, 66, 8, 2, 7, 20, 3
515, 10, 66, 66, 8, 2, 7, 20, 2
516, 11, 66, 65, 8, 2, 7, 21, 2
517, 11, 66, 66, 8, 2, 7, 20, 2
518, 10, 66, 67, 8, 2, 7, 19, 3
519, 11, 66, 68, 8, 2, 7, 18, 2
520, 11, 66, 68, 8, 2, 7, 19, 2
521, 10, 66, 69, 8, 2, 8, 20, 2
522, 10, 66, 69, 8, 2, 8, 20, 3
523, 10, 66, 69, 8, 2, 8, 20, 3
524, 10, 66, 69, 8, 2, 8, 20, 3
525, 10, 66, 69, 8, 2, 8, 20, 3
526, 10, 65, 70, 8, 2, 8, 19, 3
527, 10, 63, 71, 8, 2, 8, 18, 3
528, 10, 63, 71, 8, 2, 8, 18, 3
529, 10, 62, 71, 8, 2, 8, 20, 3
530, 9, 62, 72, 8, 2, 8, 19, 3
531, 9, 60, 73, 8, 2, 8, 18, 3
532, 9, 60, 73, 8, 2, 8, 19, 3
533, 9, 58, 74, 8, 2, 8, 19, 3
