Space Data
QuorumThresh = 14
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
65, 31, 164, 0, 0, 3, 2, 0, 0
66, 30, 164, 0, 0, 3, 3, 0, 0
67, 28, 164, 0, 0, 5, 3, 0, 0
68, 28, 164, 0, 0, 5, 3, 0, 0
69, 28, 164, 0, 0, 5, 3, 0, 0
70, 28, 164, 0, 0, 5, 3, 0, 0
71, 28, 164, 0, 0, 5, 3, 0, 0
72, 28, 164, 0, 0, 5, 3, 0, 0
73, 28, 164, 0, 0, 5, 3, 0, 0
74, 28, 164, 0, 0, 5, 3, 0, 0
75, 28, 164, 0, 0, 5, 3, 0, 0
76, 28, 164, 0, 0, 5, 3, 0, 0
77, 28, 164, 0, 0, 5, 3, 0, 0
78, 28, 164, 0, 0, 5, 3, 0, 0
79, 28, 164, 0, 0, 5, 3, 0, 0
80, 28, 164, 0, 0, 5, 3, 0, 0
81, 28, 164, 0, 0, 5, 3, 0, 0
82, 28, 164, 0, 0, 5, 3, 0, 0
83, 28, 164, 0, 0, 5, 3, 0, 0
84, 28, 164, 0, 0, 5, 3, 0, 0
85, 28, 164, 0, 0, 5, 3, 0, 0
86, 28, 164, 0, 0, 5, 3, 0, 0
87, 28, 164, 0, 0, 5, 3, 0, 0
88, 28, 164, 0, 0, 5, 3, 0, 0
89, 28, 164, 0, 0, 5, 3, 0, 0
90, 28, 164, 0, 0, 5, 3, 0, 0
91, 28, 164, 0, 0, 5, 3, 0, 0
92, 28, 164, 0, 0, 5, 3, 0, 0
93, 28, 164, 0, 0, 5, 3, 0, 0
94, 28, 164, 0, 0, 5, 3, 0, 0
95, 27, 164, 0, 0, 5, 4, 0, 0
96, 27, 164, 0, 0, 5, 4, 0, 0
97, 27, 164, 0, 0, 5, 4, 0, 0
98, 27, 164, 0, 0, 5, 4, 0, 0
99, 27, 164, 0, 0, 5, 4, 0, 0
100, 27, 164, 0, 0, 5, 4, 0, 0
101, 27, 164, 0, 0, 5, 4, 0, 0
102, 27, 164, 0, 0, 5, 4, 0, 0
103, 27, 164, 0, 0, 5, 4, 0, 0
104, 27, 164, 0, 0, 5, 4, 0, 0
105, 27, 164, 0, 0, 5, 4, 0, 0
106, 27, 164, 0, 0, 5, 4, 0, 0
107, 26, 164, 0, 0, 5, 5, 0, 0
108, 26, 164, 0, 0, 5, 5, 0, 0
109, 26, 164, 0, 0, 5, 5, 0, 0
110, 26, 164, 0, 0, 5, 5, 0, 0
111, 26, 164, 0, 0, 5, 5, 0, 0
112, 26, 164, 0, 0, 5, 5, 0, 0
113, 26, 164, 0, 0, 5, 5, 0, 0
114, 26, 164, 0, 0, 5, 5, 0, 0
115, 25, 164, 0, 0, 5, 6, 0, 0
116, 25, 164, 0, 0, 5, 6, 0, 0
117, 24, 164, 0, 0, 5, 7, 0, 0
118, 24, 164, 0, 0, 5, 7, 0, 0
119, 24, 164, 0, 0, 5, 7, 0, 0
120, 24, 164, 0, 0, 5, 7, 0, 0
121, 24, 164, 0, 0, 5, 7, 0, 0
122, 24, 164, 0, 0, 5, 7, 0, 0
123, 23, 164, 0, 0, 6, 7, 0, 0
124, 23, 164, 0, 0, 6, 7, 0, 0
125, 23, 164, 0, 0, 6, 7, 0, 0
126, 23, 164, 0, 0, 6, 7, 0, 0
127, 23, 164, 0, 0, 6, 7, 0, 0
128, 23, 164, 0, 0, 6, 7, 0, 0
129, 22, 164, 0, 0, 7, 7, 0, 0
130, 22, 164, 0, 0, 7, 7, 0, 0
131, 22, 164, 0, 0, 7, 7, 0, 0
132, 22, 164, 0, 0, 7, 7, 0, 0
133, 22, 164, 0, 0, 7, 7, 0, 0
134, 22, 164, 0, 0, 7, 7, 0, 0
135, 21, 164, 0, 0, 8, 7, 0, 0
136, 21, 164, 0, 0, 8, 7, 0, 0
137, 21, 164, 0, 0, 8, 7, 0, 0
138, 21, 164, 0, 0, 8, 7, 0, 0
139, 21, 164, 0, 0, 8, 7, 0, 0
140, 20, 164, 0, 0, 8, 8, 0, 0
141, 20, 164, 0, 0, 8, 7, 0, 1
142, 18, 164, 0, 0, 8, 9, 0, 1
143, 18, 164, 0, 0, 8, 9, 0, 1
144, 18, 164, 0, 0, 8, 9, 0, 1
145, 18, 164, 0, 0, 8, 9, 0, 1
146, 18, 164, 0, 0, 8, 9, 0, 1
147, 18, 164, 0, 0, 8, 9, 0, 1
148, 18, 164, 0, 0, 8, 9, 0, 1
149, 18, 164, 0, 0, 8, 9, 0, 1
150, 18, 164, 0, 0, 8, 9, 0, 1
151, 18, 164, 0, 0, 8, 9, 0, 1
152, 18, 164, 0, 0, 7, 9, 1, 1
153, 18, 164, 0, 0, 7, 9, 1, 1
154, 18, 164, 0, 0, 7, 9, 1, 1
155, 18, 164, 0, 0, 7, 9, 1, 1
156, 18, 164, 0, 0, 7, 9, 1, 1
157, 18, 164, 0, 0, 7, 9, 1, 1
158, 18, 164, 0, 0, 7, 9, 1, 1
159, 18, 164, 0, 0, 7, 9, 1, 1
160, 18, 164, 0, 0, 6, 9, 2, 1
161, 18, 164, 0, 0, 6, 9, 2, 1
162, 18, 164, 0, 0, 6, 9, 2, 1
163, 18, 164, 0, 0, 6, 9, 2, 1
164, 18, 164, 0, 0, 6, 9, 2, 1
165, 17, 164, 0, 0, 6, 10, 2, 1
166, 17, 164, 0, 0, 6, 10, 2, 1
167, 17, 164, 0, 0, 6, 10, 2, 1
168, 17, 164, 0, 0, 6, 10, 2, 1
169, 17, 164, 0, 0, 5, 10, 3, 1
170, 17, 164, 0, 0, 4, 10, 4, 1
171, 17, 164, 0, 0, 4, 10, 4, 1
172, 17, 164, 0, 0, 4, 10, 4, 1
173, 18, 164, 0, 0, 3, 10, 4, 1
174, 18, 164, 0, 0, 3, 10, 4, 1
175, 18, 164, 0, 0, 3, 10, 4, 1
176, 17, 164, 0, 0, 4, 10, 4, 1
177, 17, 164, 0, 0, 4, 10, 4, 1
178, 17, 164, 0, 0, 4, 10, 4, 1
179, 17, 164, 0, 0, 4, 10, 4, 1
180, 17, 164, 0, 0, 4, 10, 4, 1
181, 16, 164, 0, 0, 5, 10, 4, 1
182, 15, 164, 0, 0, 6, 10, 4, 1
183, 15, 164, 0, 0, 6, 10, 4, 1
184, 15, 164, 0, 0, 6, 10, 4, 1
185, 14, 164, 0, 0, 6, 11, 4, 1
186, 14, 164, 0, 0, 6, 11, 4, 1
187, 15, 164, 0, 0, 6, 10, 4, 1
188, 15, 164, 0, 0, 6, 10, 4, 1
189, 14, 164, 0, 0, 6, 10, 4, 2
190, 13, 164, 0, 0, 6, 11, 4, 2
191, 13, 164, 0, 0, 6, 11, 4, 2
192, 14, 164, 0, 0, 6, 10, 4, 2
193, 14, 164, 0, 0, 6, 10, 4, 2
194, 14, 164, 0, 0, 6, 10, 4, 2
195, 14, 164, 0, 0, 6, 10, 4, 2
196, 14, 164, 0, 0, 6, 10, 4, 2
197, 14, 164, 0, 0, 6, 10, 4, 2
198, 14, 164, 0, 0, 6, 10, 3, 2
199, 14, 164, 0, 0, 6, 10, 3, 2
200, 14, 164, 0, 0, 6, 10, 3, 2
201, 15, 164, 0, 0, 6, 9, 3, 2
202, 14, 164, 0, 0, 7, 9, 3, 2
203, 14, 164, 0, 0, 7, 9, 3, 2
204, 14, 164, 0, 0, 7, 9, 3, 2
205, 14, 164, 0, 0, 7, 9, 3, 2
206, 13, 164, 0, 0, 7, 10, 3, 2
207, 13, 164, 0, 0, 7, 10, 3, 2
208, 13, 164, 0, 0, 7, 10, 3, 2
209, 13, 164, 0, 0, 7, 10, 3, 2
210, 13, 164, 0, 0, 7, 10, 3, 2
211, 13, 164, 0, 0, 7, 10, 3, 2
212, 13, 164, 0, 0, 7, 10, 3, 2
213, 13, 164, 0, 0, 7, 10, 3, 2
214, 13, 164, 0, 0, 7, 10, 3, 2
215, 13, 164, 0, 0, 7, 10, 3, 2
216, 13, 164, 0, 0, 7, 10, 3, 2
217, 13, 163, 0, 0, 7, 11, 3, 2
218, 13, 163, 0, 0, 7, 11, 3, 2
219, 13, 163, 0, 0, 7, 11, 3, 2
220, 13, 163, 0, 0, 7, 11, 3, 2
221, 12, 163, 0, 0, 8, 11, 3, 2
222, 11, 163, 0, 0, 8, 12, 3, 2
223, 11, 162, 0, 0, 9, 12, 3, 2
224, 11, 162, 0, 0, 9, 12, 3, 2
225, 11, 162, 0, 0, 9, 12, 3, 2
226, 11, 162, 0, 0, 9, 12, 3, 2
227, 11, 162, 0, 0, 9, 12, 3, 2
228, 11, 162, 0, 0, 9, 13, 3, 1
229, 11, 162, 0, 0, 9, 13, 3, 1
230, 11, 162, 0, 0, 9, 13, 3, 1
231, 11, 162, 0, 0, 9, 13, 3, 1
232, 11, 162, 0, 0, 9, 13, 3, 1
233, 11, 162, 0, 0, 9, 13, 3, 1
234, 11, 162, 0, 0, 9, 13, 3, 1
235, 11, 162, 0, 0, 9, 13, 3, 1
236, 11, 162, 0, 0, 9, 13, 3, 1
237, 11, 162, 0, 0, 9, 13, 3, 1
238, 10, 162, 0, 0, 9, 14, 3, 1
239, 10, 162, 0, 0, 9, 14, 4, 1
240, 10, 162, 0, 0, 9, 14, 4, 1
241, 10, 162, 0, 0, 9, 14, 4, 1
242, 10, 162, 0, 0, 9, 14, 4, 1
243, 10, 162, 0, 0, 9, 14, 4, 1
244, 11, 162, 0, 0, 9, 13, 4, 1
245, 11, 162, 0, 0, 9, 13, 4, 1
246, 11, 162, 0, 0, 9, 13, 4, 1
247, 11, 162, 0, 0, 9, 13, 4, 1
248, 12, 162, 0, 0, 9, 12, 4, 1
249, 12, 162, 0, 0, 9, 12, 4, 1
250, 12, 162, 0, 0, 9, 12, 4, 1
251, 12, 162, 0, 0, 9, 12, 4, 1
252, 11, 162, 0, 0, 9, 13, 4, 1
253, 12, 162, 0, 0, 9, 12, 4, 1
254, 12, 162, 0, 0, 9, 12, 4, 1
255, 11, 162, 0, 0, 9, 13, 4, 1
256, 10, 162, 0, 0, 10, 13, 4, 1
257, 10, 162, 0, 0, 10, 13, 4, 1
258, 10, 162, 0, 0, 10, 13, 4, 1
259, 10, 162, 0, 0, 9, 13, 5, 1
260, 10, 162, 0, 0, 9, 13, 5, 1
261, 10, 162, 0, 0, 9, 13, 5, 1
262, 10, 162, 0, 0, 9, 13, 5, 1
263, 10, 162, 0, 0, 9, 13, 5, 1
264, 9, 162, 0, 0, 10, 13, 5, 1
265, 9, 162, 0, 0, 10, 13, 5, 1
266, 10, 162, 0, 0, 10, 12, 5, 1
267, 10, 162, 0, 0, 10, 12, 5, 1
268, 11, 162, 0, 0, 9, 12, 5, 1
269, 11, 162, 0, 0, 9, 12, 5, 1
270, 11, 161, 0, 0, 9, 13, 5, 1
271, 11, 161, 0, 0, 9, 13, 5, 1
272, 10, 161, 0, 0, 10, 13, 5, 1
273, 10, 161, 0, 0, 10, 13, 5, 1
274, 10, 161, 0, 0, 10, 13, 5, 1
275, 10, 161, 0, 0, 10, 13, 5, 1
276, 10, 161, 0, 0, 9, 13, 6, 1
277, 10, 161, 0, 0, 9, 13, 6, 1
278, 10, 160, 0, 0, 10, 13, 6, 1
279, 10, 160, 0, 0, 10, 13, 6, 1
280, 10, 160, 0, 0, 12, 12, 5, 1
281, 10, 160, 0, 0, 12, 12, 5, 1
282, 11, 160, 0, 0, 11, 12, 5, 1
283, 11, 160, 0, 0, 11, 12, 5, 1
284, 11, 160, 0, 0, 11, 12, 5, 1
285, 11, 160, 0, 0, 11, 12, 5, 1
286, 11, 160, 0, 0, 11, 12, 5, 1
287, 10, 160, 0, 0, 11, 13, 5, 1
288, 10, 160, 0, 0, 11, 13, 5, 1
289, 10, 160, 0, 0, 11, 13, 5, 1
290, 10, 160, 0, 0, 10, 13, 6, 1
291, 10, 159, 0, 0, 11, 13, 6, 1
292, 10, 159, 0, 0, 11, 13, 6, 1
293, 10, 159, 0, 0, 11, 13, 6, 1
294, 12, 159, 0, 0, 11, 11, 6, 1
295, 12, 159, 0, 0, 11, 11, 6, 1
296, 12, 159, 0, 0, 11, 11, 6, 1
297, 12, 159, 0, 0, 11, 11, 6, 1
298, 12, 159, 0, 0, 11, 11, 6, 1
299, 11, 159, 0, 0, 11, 12, 6, 1
300, 12, 159, 0, 0, 11, 11, 6, 1
301, 12, 159, 0, 0, 11, 11, 6, 1
302, 11, 159, 0, 0, 11, 12, 6, 1
303, 10, 159, 0, 0, 11, 13, 6, 1
304, 9, 159, 0, 0, 12, 13, 6, 1
305, 9, 159, 0, 0, 11, 13, 7, 1
306, 9, 159, 0, 0, 11, 13, 7, 1
307, 8, 159, 0, 0, 11, 14, 7, 1
308, 8, 159, 0, 0, 11, 14, 7, 1
309, 8, 159, 0, 0, 11, 14, 7, 1
310, 8, 159, 0, 0, 11, 14, 7, 1
311, 8, 159, 0, 0, 11, 14, 7, 1
312, 8, 159, 0, 0, 11, 14, 7, 1
313, 8, 159, 0, 0, 11, 14, 7, 1
314, 8, 159, 0, 0, 11, 14, 7, 1
315, 8, 159, 0, 0, 11, 14, 7, 1
316, 8, 159, 0, 0, 10, 14, 8, 1
317, 8, 159, 0, 0, 10, 14, 8, 1
318, 8, 159, 0, 0, 10, 14, 8, 1
319, 8, 159, 0, 0, 10, 14, 8, 1
320, 9, 159, 0, 0, 9, 13, 9, 1
321, 9, 159, 0, 0, 9, 13, 9, 1
322, 9, 159, 0, 0, 9, 13, 9, 1
323, 10, 159, 0, 0, 9, 12, 9, 1
324, 10, 159, 0, 0, 9, 12, 9, 1
325, 10, 159, 0, 0, 9, 12, 9, 1
326, 10, 159, 0, 0, 9, 12, 9, 1
327, 10, 159, 0, 0, 9, 12, 9, 1
328, 10, 159, 0, 0, 9, 12, 9, 1
329, 10, 159, 0, 0, 9, 12, 9, 1
330, 10, 159, 0, 0, 9, 11, 9, 2
331, 10, 158, 0, 0, 10, 11, 9, 2
332, 10, 158, 0, 0, 10, 11, 9, 2
333, 10, 158, 0, 0, 10, 11, 9, 2
334, 10, 158, 0, 0, 10, 11, 9, 2
335, 10, 158, 0, 0, 10, 11, 9, 2
336, 10, 158, 0, 0, 10, 11, 9, 2
337, 10, 158, 0, 0, 10, 11, 9, 2
338, 9, 158, 0, 0, 11, 11, 9, 2
339, 9, 158, 0, 0, 11, 11, 9, 2
340, 10, 157, 0, 0, 11, 11, 9, 2
341, 11, 156, 0, 0, 11, 11, 9, 2
342, 11, 156, 0, 0, 11, 11, 9, 2
343, 11, 156, 0, 0, 11, 11, 9, 2
344, 11, 156, 0, 0, 11, 11, 9, 2
345, 10, 156, 0, 0, 12, 10, 9, 3
346, 10, 156, 0, 0, 12, 10, 9, 3
347, 10, 156, 0, 0, 12, 10, 9, 3
348, 10, 156, 0, 0, 12, 10, 9, 3
349, 11, 156, 0, 0, 12, 9, 9, 3
350, 10, 156, 0, 0, 12, 9, 10, 3
351, 10, 156, 0, 0, 12, 9, 10, 3
352, 10, 156, 0, 0, 12, 9, 10, 3
353, 10, 156, 0, 0, 12, 9, 10, 3
354, 10, 156, 0, 0, 12, 9, 10, 3
355, 10, 156, 0, 0, 12, 9, 10, 3
356, 10, 155, 0, 0, 13, 9, 10, 3
357, 10, 155, 0, 0, 13, 9, 10, 3
358, 10, 155, 0, 0, 13, 9, 10, 3
359, 10, 155, 0, 0, 12, 9, 11, 3
360, 10, 155, 0, 0, 12, 9, 11, 3
361, 10, 155, 0, 0, 12, 9, 11, 3
362, 9, 155, 0, 0, 13, 9, 11, 3
363, 9, 155, 0, 0, 13, 9, 11, 3
364, 9, 155, 0, 0, 13, 9, 11, 3
365, 9, 155, 0, 0, 13, 9, 11, 3
366, 9, 154, 0, 0, 14, 8, 11, 4
367, 9, 154, 0, 0, 14, 9, 11, 3
368, 9, 154, 0, 0, 14, 9, 11, 3
369, 9, 153, 0, 0, 15, 10, 10, 3
370, 9, 153, 0, 0, 15, 10, 10, 3
371, 9, 153, 0, 0, 15, 10, 10, 3
372, 9, 153, 0, 0, 15, 10, 10, 3
373, 9, 153, 0, 0, 15, 10, 10, 3
374, 10, 153, 0, 0, 16, 9, 9, 3
375, 10, 153, 0, 0, 16, 9, 9, 3
376, 10, 153, 0, 0, 16, 9, 9, 3
377, 9, 153, 0, 0, 16, 10, 9, 3
378, 9, 153, 0, 0, 16, 10, 9, 3
379, 8, 153, 0, 0, 16, 10, 10, 3
380, 8, 153, 0, 0, 15, 10, 11, 3
381, 8, 153, 0, 0, 15, 10, 11, 3
382, 8, 153, 0, 0, 15, 10, 11, 3
383, 8, 153, 0, 0, 15, 10, 11, 3
384, 8, 153, 0, 0, 15, 10, 11, 3
385, 8, 153, 0, 0, 15, 10, 11, 3
386, 8, 153, 0, 0, 15, 10, 11, 3
387, 8, 153, 0, 0, 15, 10, 11, 3
388, 9, 153, 0, 0, 15, 9, 11, 3
389, 10, 153, 0, 0, 15, 9, 11, 2
390, 9, 153, 0, 0, 16, 9, 11, 2
391, 10, 153, 0, 0, 15, 8, 12, 2
392, 10, 153, 0, 0, 15, 8, 12, 2
393, 9, 153, 0, 0, 16, 8, 11, 2
394, 10, 153, 0, 0, 16, 7, 11, 2
395, 10, 153, 0, 0, 16, 7, 11, 2
396, 10, 153, 0, 0, 16, 7, 11, 2
397, 10, 153, 0, 0, 16, 7, 10, 2
398, 9, 153, 0, 0, 16, 7, 11, 2
399, 9, 153, 0, 0, 16, 7, 11, 2
400, 8, 153, 0, 0, 15, 8, 11, 2
401, 8, 153, 0, 0, 15, 8, 11, 2
402, 8, 153, 0, 0, 15, 8, 11, 2
403, 8, 153, 0, 0, 15, 8, 11, 2
404, 8, 153, 0, 0, 15, 8, 11, 2
405, 8, 153, 0, 0, 15, 8, 11, 2
406, 8, 153, 0, 0, 15, 8, 11, 2
407, 8, 153, 0, 0, 16, 8, 10, 2
408, 8, 153, 0, 0, 16, 8, 10, 2
409, 9, 152, 0, 0, 16, 8, 10, 2
410, 10, 151, 0, 0, 16, 8, 10, 2
411, 9, 151, 0, 0, 17, 8, 10, 2
412, 9, 151, 0, 0, 17, 8, 10, 2
413, 9, 151, 0, 0, 17, 8, 10, 2
414, 9, 151, 0, 0, 17, 8, 10, 2
415, 9, 151, 0, 0, 17, 8, 10, 2
416, 8, 151, 0, 0, 18, 8, 10, 2
417, 8, 151, 0, 0, 18, 8, 10, 2
418, 8, 151, 0, 0, 19, 8, 9, 2
419, 9, 151, 0, 0, 19, 7, 9, 2
420, 9, 151, 0, 0, 19, 7, 9, 2
421, 9, 151, 0, 0, 19, 7, 9, 2
422, 10, 151, 0, 0, 19, 6, 9, 2
423, 10, 151, 0, 0, 19, 6, 9, 2
424, 10, 151, 0, 0, 19, 6, 9, 2
425, 9, 151, 0, 0, 20, 6, 9, 2
426, 9, 151, 0, 0, 20, 6, 9, 2
427, 9, 151, 0, 0, 20, 6, 9, 2
428, 8, 151, 0, 0, 21, 6, 9, 2
429, 8, 151, 0, 0, 21, 6, 9, 2
430, 8, 151, 0, 0, 22, 6, 8, 2
431, 8, 150, 0, 0, 22, 7, 8, 2
432, 8, 150, 0, 0, 22, 7, 8, 2
433, 8, 150, 0, 0, 22, 7, 8, 2
434, 8, 150, 0, 0, 22, 7, 8, 2
435, 8, 150, 0, 0, 22, 7, 9, 2
436, 8, 150, 0, 0, 22, 7, 9, 2
437, 8, 150, 0, 0, 22, 7, 9, 2
438, 9, 150, 0, 0, 21, 6, 10, 2
439, 9, 150, 0, 0, 21, 6, 11, 2
440, 8, 150, 0, 0, 21, 6, 12, 2
441, 8, 150, 0, 0, 22, 6, 11, 2
442, 8, 150, 0, 0, 22, 6, 11, 2
443, 8, 150, 0, 0, 22, 6, 11, 2
444, 8, 150, 0, 0, 22, 6, 11, 2
445, 8, 150, 0, 0, 22, 6, 11, 2
446, 8, 150, 0, 0, 21, 6, 12, 2
447, 9, 150, 0, 0, 21, 6, 12, 1
448, 9, 150, 0, 0, 22, 6, 11, 1
449, 10, 150, 0, 0, 21, 6, 11, 1
450, 10, 150, 0, 0, 21, 6, 11, 1
451, 11, 150, 0, 0, 21, 5, 11, 1
452, 11, 150, 0, 0, 21, 5, 11, 1
453, 12, 150, 0, 0, 20, 5, 11, 1
454, 12, 150, 0, 0, 20, 5, 11, 1
455, 12, 150, 0, 0, 20, 5, 12, 1
456, 12, 150, 0, 0, 20, 5, 12, 1
457, 12, 150, 0, 0, 21, 5, 11, 1
458, 12, 150, 0, 0, 21, 5, 11, 1
459, 11, 150, 0, 0, 23, 5, 11, 0
460, 11, 149, 0, 0, 23, 5, 11, 0
461, 12, 149, 0, 0, 23, 4, 11, 0
462, 12, 149, 0, 0, 23, 4, 11, 0
463, 10, 149, 0, 0, 25, 4, 11, 0
464, 10, 149, 0, 0, 26, 4, 10, 0
465, 10, 149, 0, 0, 26, 4, 10, 0
466, 10, 149, 0, 0, 26, 4, 10, 0
467, 10, 149, 0, 0, 26, 4, 10, 0
468, 9, 149, 0, 0, 27, 4, 10, 0
469, 9, 149, 0, 0, 28, 4, 9, 0
470, 9, 149, 0, 0, 28, 4, 9, 0
471, 9, 149, 0, 0, 28, 4, 9, 0
472, 9, 149, 0, 0, 28, 4, 9, 0
473, 8, 149, 0, 0, 29, 4, 9, 0
474, 8, 149, 1, 0, 29, 4, 8, 0
475, 7, 148, 1, 0, 30, 4, 8, 0
476, 7, 148, 1, 0, 30, 4, 8, 0
477, 7, 148, 1, 0, 30, 4, 9, 0
478, 7, 148, 1, 0, 30, 4, 9, 0
479, 7, 148, 1, 0, 30, 4, 9, 0
480, 7, 148, 1, 0, 30, 4, 9, 0
481, 7, 148, 1, 0, 30, 4, 9, 0
482, 7, 148, 1, 0, 30, 4, 9, 0
483, 7, 148, 1, 0, 30, 4, 9, 0
484, 7, 148, 1, 0, 30, 4, 9, 0
485, 7, 148, 1, 0, 30, 4, 9, 0
486, 7, 148, 1, 0, 30, 4, 9, 0
487, 7, 148, 1, 0, 30, 4, 9, 0
488, 7, 148, 1, 0, 30, 4, 9, 0
489, 7, 148, 1, 0, 30, 4, 9, 0
490, 7, 148, 1, 0, 31, 3, 7, 1
491, 7, 148, 1, 0, 31, 3, 7, 1
492, 8, 148, 2, 0, 31, 2, 6, 1
493, 8, 148, 2, 0, 30, 2, 7, 1
494, 7, 148, 2, 0, 31, 2, 7, 1
495, 6, 148, 2, 0, 32, 2, 8, 1
496, 6, 148, 2, 0, 32, 2, 8, 1
497, 6, 148, 2, 0, 30, 2, 10, 1
498, 6, 148, 2, 0, 30, 2, 10, 1
499, 4, 148, 2, 0, 31, 2, 9, 1
500, 4, 148, 2, 0, 31, 2, 9, 1
501, 4, 147, 2, 0, 31, 2, 9, 1
502, 5, 147, 2, 0, 31, 2, 7, 1
503, 5, 147, 2, 0, 31, 2, 7, 1
504, 4, 147, 2, 0, 31, 2, 8, 1
505, 4, 147, 2, 0, 32, 2, 7, 1
506, 4, 146, 2, 0, 32, 2, 7, 1
507, 4, 146, 2, 0, 32, 2, 7, 1
508, 4, 146, 2, 0, 32, 2, 7, 1
509, 5, 146, 2, 0, 31, 2, 7, 1
510, 5, 146, 2, 0, 31, 2, 7, 1
511, 6, 146, 2, 0, 31, 2, 6, 1
512, 6, 146, 2, 0, 31, 2, 6, 1
513, 6, 145, 2, 0, 31, 2, 7, 1
514, 6, 145, 2, 0, 31, 2, 7, 1
515, 6, 145, 2, 0, 31, 3, 7, 0
516, 6, 145, 2, 0, 30, 3, 8, 0
517, 6, 145, 2, 0, 30, 3, 8, 0
518, 6, 145, 2, 0, 30, 3, 8, 0
519, 7, 145, 2, 0, 29, 3, 8, 0
520, 7, 145, 3, 0, 29, 3, 7, 0
521, 7, 144, 3, 0, 29, 3, 7, 0
522, 7, 144, 3, 0, 29, 3, 8, 0
523, 7, 144, 3, 0, 29, 3, 8, 0
524, 7, 144, 3, 0, 29, 3, 8, 0
525, 7, 144, 3, 0, 29, 3, 8, 0
526, 7, 144, 3, 0, 29, 3, 8, 0
527, 7, 144, 3, 0, 29, 3, 8, 0
528, 7, 144, 3, 0, 29, 3, 8, 0
529, 6, 144, 4, 0, 29, 3, 7, 0
530, 6, 144, 5, 0, 28, 3, 7, 0
531, 6, 144, 5, 0, 28, 3, 8, 0
532, 6, 144, 5, 0, 28, 3, 9, 0
533, 6, 144, 5, 0, 28, 3, 9, 0
