Space Data
QuorumThresh = 12
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
0, 0, 200, 0, 0, 0, 0, 0, 0
1, 0, 200, 0, 0, 0, 0, 0, 0
2, 37, 163, 0, 0, 0, 0, 0, 0
3, 37, 163, 0, 0, 0, 0, 0, 0
4, 37, 163, 0, 0, 0, 0, 0, 0
5, 37, 163, 0, 0, 0, 0, 0, 0
6, 37, 163, 0, 0, 0, 0, 0, 0
7, 37, 163, 0, 0, 0, 0, 0, 0
8, 37, 163, 0, 0, 0, 0, 0, 0
9, 37, 163, 0, 0, 0, 0, 0, 0
10, 37, 163, 0, 0, 0, 0, 0, 0
11, 37, 163, 0, 0, 0, 0, 0, 0
12, 37, 163, 0, 0, 0, 0, 0, 0
13, 37, 163, 0, 0, 0, 0, 0, 0
14, 37, 163, 0, 0, 0, 0, 0, 0
15, 36, 163, 0, 0, 0, 1, 0, 0
16, 36, 163, 0, 0, 0, 1, 0, 0
17, 36, 163, 0, 0, 0, 1, 0, 0
18, 35, 163, 0, 0, 1, 1, 0, 0
19, 35, 163, 0, 0, 1, 1, 0, 0
20, 35, 163, 0, 0, 1, 1, 0, 0
21, 35, 163, 0, 0, 1, 1, 0, 0
22, 35, 163, 0, 0, 1, 1, 0, 0
23, 35, 163, 0, 0, 1, 1, 0, 0
24, 34, 163, 0, 0, 1, 2, 0, 0
25, 34, 163, 0, 0, 1, 2, 0, 0
26, 34, 163, 0, 0, 1, 2, 0, 0
27, 34, 163, 0, 0, 1, 2, 0, 0
28, 34, 163, 0, 0, 1, 2, 0, 0
29, 34, 163, 0, 0, 1, 2, 0, 0
30, 34, 163, 0, 0, 1, 2, 0, 0
31, 34, 163, 0, 0, 1, 2, 0, 0
32, 34, 163, 0, 0, 1, 2, 0, 0
33, 34, 163, 0, 0, 1, 2, 0, 0
34, 34, 163, 0, 0, 1, 2, 0, 0
35, 34, 163, 0, 0, 1, 2, 0, 0
36, 34, 163, 0, 0, 1, 2, 0, 0
37, 34, 163, 0, 0, 1, 2, 0, 0
38, 34, 163, 0, 0, 1, 2, 0, 0
39, 34, 163, 0, 0, 1, 2, 0, 0
40, 34, 163, 0, 0, 1, 2, 0, 0
41, 34, 163, 0, 0, 1, 2, 0, 0
42, 34, 163, 0, 0, 1, 2, 0, 0
43, 33, 163, 0, 0, 2, 2, 0, 0
44, 33, 163, 0, 0, 2, 2, 0, 0
45, 33, 163, 0, 0, 2, 2, 0, 0
46, 33, 163, 0, 0, 2, 2, 0, 0
47, 32, 163, 0, 0, 2, 3, 0, 0
48, 32, 163, 0, 0, 2, 3, 0, 0
49, 32, 163, 0, 0, 2, 3, 0, 0
50, 32, 163, 0, 0, 2, 3, 0, 0
51, 32, 163, 0, 0, 2, 3, 0, 0
52, 32, 163, 0, 0, 2, 3, 0, 0
53, 32, 163, 0, 0, 2, 3, 0, 0
54, 32, 163, 0, 0, 2, 3, 0, 0
55, 31, 163, 0, 0, 3, 3, 0, 0
56, 30, 163, 0, 0, 3, 4, 0, 0
57, 30, 163, 0, 0, 3, 4, 0, 0
58, 29, 163, 0, 0, 3, 5, 0, 0
59, 29, 163, 0, 0, 3, 5, 0, 0
60, 29, 163, 0, 0, 3, 5, 0, 0
61, 29, 163, 0, 0, 3, 5, 0, 0
62, 29, 163, 0, 0, 3, 5, 0, 0
63, 29, 163, 0, 0, 3, 5, 0, 0
64, 29, 163, 0, 0, 3, 5, 0, 0
