13
Step,AntId,State,Position
0,Ant,Inactive,(245.7, 0.2, -53.4)
0,Ant,Inactive,(245.7, 0.2, -52.4)
0,Ant,Inactive,(245.7, 0.2, -51.4)
0,Ant,Inactive,(245.7, 0.2, -50.4)
0,Ant,Inactive,(245.7, 0.2, -49.4)
0,Ant,Inactive,(245.7, 0.2, -48.4)
0,Ant,Inactive,(245.7, 0.2, -47.4)
0,Ant,Inactive,(245.7, 0.2, -46.4)
0,Ant,Inactive,(246.7, 0.2, -53.4)
0,Ant,Inactive,(246.7, 0.2, -52.4)
0,Ant,Inactive,(246.7, 0.2, -51.4)
0,Ant,Inactive,(246.7, 0.2, -50.4)
0,Ant,Inactive,(246.7, 0.2, -49.4)
0,Ant,Inactive,(246.7, 0.2, -48.4)
0,Ant,Inactive,(246.7, 0.2, -47.4)
0,Ant,Inactive,(246.7, 0.2, -46.4)
0,Ant,Inactive,(247.7, 0.2, -53.4)
0,Ant,Inactive,(247.7, 0.2, -52.4)
0,Ant,Inactive,(247.7, 0.2, -51.4)
0,Ant,Inactive,(247.7, 0.2, -50.4)
0,Ant,Inactive,(247.7, 0.2, -49.4)
0,Ant,Inactive,(247.7, 0.2, -48.4)
0,Ant,Inactive,(247.7, 0.2, -47.4)
0,Ant,Inactive,(247.7, 0.2, -46.4)
0,Ant,Inactive,(248.7, 0.2, -53.4)
0,Ant,Inactive,(248.7, 0.2, -52.4)
0,Ant,Inactive,(248.7, 0.2, -51.4)
0,Ant,Inactive,(248.7, 0.2, -50.4)
0,Ant,Inactive,(248.7, 0.2, -49.4)
0,Ant,Inactive,(248.7, 0.2, -48.4)
0,Ant,Inactive,(248.7, 0.2, -47.4)
0,Ant,Inactive,(248.7, 0.2, -46.4)
0,Ant,Inactive,(249.7, 0.2, -53.4)
0,Ant,Inactive,(249.7, 0.2, -52.4)
0,Ant,Inactive,(249.7, 0.2, -51.4)
0,Ant,Inactive,(249.7, 0.2, -50.4)
0,Ant,Inactive,(249.7, 0.2, -49.4)
0,Ant,Inactive,(249.7, 0.2, -48.4)
0,Ant,Inactive,(249.7, 0.2, -47.4)
0,Ant,Inactive,(249.7, 0.2, -46.4)
0,Ant,Inactive,(250.7, 0.2, -53.4)
0,Ant,Inactive,(250.7, 0.2, -52.4)
0,Ant,Inactive,(250.7, 0.2, -51.4)
0,Ant,Inactive,(250.7, 0.2, -50.4)
0,Ant,Inactive,(250.7, 0.2, -49.4)
0,Ant,Inactive,(250.7, 0.2, -48.4)
0,Ant,Inactive,(250.7, 0.2, -47.4)
0,Ant,Inactive,(250.7, 0.2, -46.4)
